1099,2566132#vm7XAF67X,760893,-7589083,-1798425.410,-8754579,6382516,-5293818
1100,3817923#7UGEFq94j,10856402,-1782504,5138069.000,8890283,-484647,-5843002
1101,1777807#SXPRbU0Gm,-8118869,6298740,6541818.370,10917227,6694008,-5029607
1102,5081233#MaTLuGhq3,7723163,-2845905,-3590575.120,-6710529,-3357689,-5432895
1103,10112353#2NIE0S90p,-10096563,-4734978,-4389800.110,-2746416,-10971018,7421270
1104,4777811#wApsU512E,8448480,7188112,9544664.000,-10218656,-10842711,-4781669
1105,501134#VJE6pNRW1,-6646606,5845299,3973097.000,8549324,2301355,-4565723
1106,6765723#zBp1NkDea,-8538453,-480953,1523692.680,-10167151,6521956,-1136048
1107,1433820#QIRq1d7DL,-10995829,1031143,-4570128.220,-9181291,-9503976,-289614
1108,10172018#njgvODmuv,-1570295,-4264677,-5554481.440,10112894,-8667250,-3829945
1109,3497564#V5F3uXD4D,-9967683,514532,8122985.330,-5084511,6353624,-3002971
1110,9737785#v1uRIxuA1,4234504,5539657,3485448.200,3420954,3649512,-4548390
1111,113375#Z0iqj33RM,3682551,10139117,3171739.660,1320354,-7098632,-8252155
1112,75614#E5OTZL6VL,-1803348,3644774,6076432.160,10826588,-1101982,7702878
1113,8015775#jUbpSFWCu,-2380674,-8985173,-9230088.340,6430001,4818522,-10213468
1114,8867558#zW6Hw5rpg,-9206619,-4175945,5848192.840,-8247542,742255,-8611559
1115,2442827#Fth42FKWV,4893411,-8763799,2911135.200,-10119631,5073792,-1527356
1116,9414869#3iANAcLah,-8638827,1858945,-1087882.000,289129,2193612,1566768
1117,1735964#Q99AkphtB,-9430043,-4739977,-6937629.530,-1465055,-5601818,-1984147
1118,6743948#YESDWeZOK,-4025971,-8751325,3651424.000,7711476,-5843216,-10709418
1119,4468457#sMYwsbGeY,-4538761,-9916417,6933883.500,9008900,9049977,-8963922
1120,6773302#L9kakHiFp,-8032202,8838989,10233366.400,7216405,7018265,3226844
1121,9708276#EJcZJbRd8,1233035,-4089500,-2849183.090,7441251,-10198412,-4277483
1122,6942296#vKhGF2fRj,7858993,1385057,-3252677.040,-3867274,5948724,-6850463
1123,8057066#9CBosAUTh,-4571484,6970694,3678317.750,-6784053,-2912883,-221510
1124,5771263#Nwhn7v7Lv,3203161,8684526,-7277720.000,7319387,5389460,6315984
1125,9933559#MF0p7qh96,7344893,595873,-7395858.250,-6525449,-8693000,8622177
1126,3959662#AmKfb8Wah,1923334,3222442,2536560.120,2422414,6620842,-7984877
1127,2198242#R0D5fW038,-10529043,11085044,9126985.300,-8164805,-9314617,-3397549
1128,531085#cpHxe9ion,10623068,-10556293,-6608883.840,-4143763,8092970,-3772207
1129,8578355#UAtCaXOEs,8375342,-1228731,-6974325.260,3184105,4788972,-8465972
