1137,51,1,3,28,9052863
1138,26,1,1,16,7936024
1139,73,1,6,33,-7615379
1140,20,2,3,36,5907538
1141,168,1,3,32,-9787883
1142,41,2,6,38,-5344156
1143,105,2,5,19,7274739
1144,59,2,8,13,4582853
1145,138,2,4,19,7027762
1146,143,1,2,10,269413
1147,93,1,3,7,1286962
1148,48,2,9,10,5962722
1149,12,2,2,38,8699912
1150,142,2,8,40,-1189682
1151,69,2,5,32,-7713164
1152,169,1,5,26,-5187191
1153,113,2,8,16,121796
1154,43,2,4,11,7794273
1155,33,1,3,36,-7932752
1156,23,1,9,23,3446144
1157,106,2,9,42,-9350395
1158,27,2,4,34,-5936046
1159,21,1,4,17,9026890
1160,136,2,3,4,378001
1161,127,1,5,1,-549548
1162,52,2,4,18,-7697531
1163,29,2,9,16,-2066546
1164,161,2,1,22,-6205386
1165,74,1,9,2,10046881
1166,14,1,8,5,11388732
1167,25,2,4,2,3268012
1168,16,1,2,12,9225507
1169,60,1,8,29,-2406404
1170,88,2,7,17,-4226947
1171,166,2,5,2,-331917
1172,115,2,1,29,1214993
1173,117,2,1,5,11386065
1174,136,2,7,6,-10339734
1175,24,1,8,3,-7420855
1176,19,1,5,35,11749977
1177,159,2,7,5,-4375218
1178,103,2,7,19,10793064
1179,61,1,7,16,10715667
1180,142,2,8,7,4575016
1181,109,2,6,9,-6973022
1182,155,1,6,22,-10038600
1183,156,1,1,21,10500112
1184,31,2,4,2,1841722
1185,90,1,1,13,1825754
1186,7,1,8,13,4508958
1187,49,2,7,35,9450637
1188,121,1,8,23,8284869
1189,56,2,6,36,-7950047
1190,156,1,4,4,6166828
1191,27,1,1,38,-10216652
1192,33,1,7,18,-5577712
1193,65,1,5,17,7593349
1194,175,2,5,3,4783104
1195,169,1,7,37,7334670
1196,40,1,2,19,281551
1197,112,2,1,12,1343450
1198,30,2,6,21,6222722
1199,7,2,6,1,9078624
1200,65,2,2,5,-1241597
1201,99,1,5,26,-8048156
1202,46,1,5,34,-5412521
1203,70,1,7,15,127349
1204,75,2,1,34,8131582
1205,59,1,7,14,-8276498
1206,33,1,5,12,3594951
1207,75,2,6,6,-9754206
1208,112,2,9,1,-6192561
1209,128,2,6,14,9416372
1210,26,1,5,16,394456
1211,105,1,6,3,-572841
1212,55,2,3,15,-8028475
1213,32,1,5,14,-2155505
1214,158,2,1,29,-6472141
1215,151,1,1,41,10478087
1216,83,1,5,1,11877423
1217,23,1,5,34,3407832
1218,68,1,4,36,9620699
1219,58,2,1,11,-2509001
1220,140,2,4,17,-4407877
1221,142,2,3,29,-346257
1222,26,2,2,11,1267036
1223,150,2,8,37,11871339
1224,22,1,6,13,-10779794
1225,129,1,8,32,-7736950
1226,36,1,4,40,12249959
1227,33,1,9,9,-4560808
1228,154,1,1,18,11251004
1229,169,1,8,36,11170444
1230,119,2,9,6,4768649
1231,35,1,1,3,-7268078
1232,159,2,5,24,-10463541
1233,57,2,9,30,10944140
1234,69,1,2,28,1919648
1235,57,1,9,29,1902874
1236,87,2,9,10,4698629
1237,46,1,2,1,9848411
1238,40,2,6,30,8633713
1239,39,1,6,39,-8284716
1240,116,2,5,14,6426117
1241,61,1,9,2,-10645422
1242,25,1,8,41,-5811268
1243,25,2,5,15,7911960
1244,115,2,2,35,4983354
1245,24,2,1,14,7641577
1246,113,1,2,28,293688
1247,132,1,8,17,1399938
1248,12,1,4,31,6482723
1249,2,2,1,5,9457336
1250,164,2,5,12,-1293513
1251,129,2,5,20,-8383148
1252,100,1,5,42,-5637852
1253,27,2,6,14,132902
1254,107,2,7,15,8468891
1255,85,1,2,34,-8620244
1256,43,2,1,1,3743758
1257,44,2,3,12,-10158017
1258,21,2,6,9,-6449076
1259,59,1,8,11,9805853
1260,92,2,7,29,410912
1261,84,1,7,5,-596134
1262,58,2,2,12,-8359419
1263,36,1,2,12,-2244464
1264,155,2,1,37,-6738896
1265,51,1,2,39,10909293
1266,152,2,1,39,12366114
1267,21,2,6,24,3547651
1268,120,1,6,18,10015891
1269,57,1,2,35,-2611599
1270,16,2,1,16,-4588806
1271,117,2,1,14,-360597
1272,113,2,3,35,1319080
1273,7,2,7,27,12356613
1274,85,2,4,20,-11219854
1275,58,1,8,19,-8053045
1276,53,1,3,2,12749940
1277,82,1,3,13,-4746399
1278,29,1,4,17,11708944
1279,101,2,8,13,11625221
1280,97,2,1,5,4962282
1281,137,2,5,39,-7563134
1282,163,2,4,26,-10888483
1283,135,1,7,39,11388169
1284,107,2,9,13,1997573
1285,23,1,9,3,1979995
1286,167,1,1,8,4888301
1287,44,2,6,8,10246185
1288,135,2,4,37,8982558
1289,22,2,6,42,-8619384
1290,76,1,6,24,6685407
1291,96,1,7,8,-11074191
1292,17,2,9,21,-6044824
1293,161,1,5,13,8230570
1294,55,2,8,25,5183605
1295,55,1,4,32,7948485
1296,10,1,2,37,305826
1297,151,2,6,22,1456426
1298,170,1,1,42,6742723
1299,173,2,5,10,9836048
1300,87,2,8,19,-1345428
1301,159,1,5,14,-8718140
1302,153,1,5,8,-5863182
1303,160,1,5,13,138455
1304,139,2,4,38,8806200
1305,111,1,6,12,-8963990
1306,53,2,6,32,3892565
1307,13,2,9,18,-10561828
1308,106,2,2,18,-6705591
1309,166,2,1,8,10195335
1310,158,1,9,41,427367
1311,62,1,8,7,-619427
1312,61,2,1,9,-8690363
1313,39,2,7,10,-2333423
1314,152,2,1,2,-7005651
1315,128,1,3,36,11340499
1316,45,2,7,35,12854805
1317,19,1,7,14,3687471
1318,172,1,8,42,10411083
1319,55,2,4,17,-2714196
1320,68,2,7,16,-4769736
1321,93,2,8,41,-374937
1322,24,2,4,17,1371123
1323,40,2,5,17,12841887
1324,147,1,3,27,-11659914
1325,163,1,8,6,-8369140
1326,70,1,2,7,13249922
1327,132,2,5,17,-4931989
1328,80,2,7,16,12166884
1329,33,2,9,33,12079998
1330,74,2,2,4,5155915
1331,63,1,9,33,-7858190
1332,167,1,3,28,-11313424
1333,36,2,6,6,11832197
1334,145,1,7,39,2075499
1335,166,1,8,19,2057115
1336,71,2,2,5,5077972
1337,41,1,1,16,10643959
1338,54,1,2,2,9331402
1339,5,1,6,3,-8954053
1340,36,2,7,34,6944696
1341,130,1,6,14,-11502961
1342,9,2,1,2,-6278380
1343,121,2,5,11,8549181
1344,171,2,5,15,5383855
1345,86,2,7,9,8255392
1346,83,1,2,4,317963
1347,171,1,4,27,1512914
1348,152,2,8,10,7002724
1349,168,2,9,14,10214760
1350,10,2,2,26,-1397344
1351,13,2,5,8,-9053132
1352,31,1,5,16,-6088513
1353,117,2,4,12,144008
1354,171,2,1,19,9143509
1355,137,1,1,32,-9307736
1356,63,1,2,21,4041372
1357,158,2,6,24,-10965639
1358,15,2,8,26,-6962106
1359,97,1,3,5,10584816
1360,48,2,2,12,443823
1361,41,1,9,9,-642720
1362,64,2,9,6,-9021307
1363,43,2,4,8,-2422382
1364,149,2,1,10,-7272406
1365,28,1,4,34,11771705
1366,114,1,3,31,13343496
1367,17,2,8,4,3827290
1368,48,1,1,24,10806275
1369,54,1,5,41,-2816794
1370,120,2,4,15,-4950665
1371,68,2,6,26,-389277
1372,111,2,5,41,1423167
1373,73,2,4,7,13327161
1374,34,2,1,34,-12099974
1375,92,1,8,35,-8685235
1376,87,1,1,11,13749903
1377,5,2,8,21,-5117580
1378,131,2,1,15,12624824
1379,141,1,9,10,12534775
1380,52,2,3,3,5349548
1381,165,2,4,27,-8153246
1382,171,1,2,30,-11738366
1383,114,1,4,15,12276226
1384,7,2,5,24,2153424
1385,132,1,8,35,2134236
1386,151,1,3,3,5267644
1387,39,2,5,23,11041733
1388,149,1,9,9,9680247
1389,164,2,6,6,-9288721
1390,172,1,8,2,7203986
1391,165,1,4,20,-11931730
1392,1,1,2,24,-6511936
1393,81,1,5,9,8867791
1394,111,2,2,5,5584106
1395,117,1,1,27,8562300
1396,156,1,2,13,330101
1397,14,2,2,32,1569402
1398,134,2,5,21,7262724
1399,163,2,4,19,10593472
1400,109,2,5,33,-1449259
1401,43,1,5,2,-9388124
1402,84,1,5,24,-6313843
1403,74,1,3,11,149561
1404,27,2,7,42,9480818
1405,163,1,5,10,-9651482
1406,73,1,7,10,4190179
1407,127,2,3,30,-11369450
1408,100,2,4,35,-7218621
1409,28,2,5,2,10974298
1410,114,1,4,24,460278
1411,19,1,1,11,-666013
1412,67,2,8,3,-9352251
1413,46,1,9,6,-2511341
1414,146,2,1,17,-7539161
1415,105,1,5,31,12202911
1416,7,1,9,27,13832187
1417,15,1,9,36,3967110
1418,100,1,3,6,11201467
1419,52,2,7,23,-2919391
1420,172,2,1,15,-5131595
