1,7203#NRUbcXgso,-869,6333,8511.370,5227,8186,2892
2,15799#NAaaHv9lc,12163,-13130,-11659.120,-18129,-9905,-17870
3,33350#aogaxoNv8,-32663,-17078,-15793.110,2483,-29175,14442
4,24348#iJHGrtYST,36780,17212,37364.000,-38156,-33110,-14544
5,4275#EICeLGTwX,-38906,25199,14637.000,46324,5215,-23823
6,41852#TLAoSU1On,-44253,846,5934.680,-55401,33584,-14191
7,12543#3QQpwqlJa,-64579,14743,-27722.220,-57891,-59596,6010
8,79573#hFgKsvZ8J,-7745,-34803,-41083.440,64944,-64722,-19545
9,35897#F13z8K23i,-81433,1382,67278.330,-39086,47566,-24446
10,89982#VZaqXJe7H,31404,45707,37366.200,26354,25320,-49808
11,9073#Y15pEPpgJ,39076,92817,31173.660,13081,-63670,-78055
12,6017#UevH6PjBi,-20457,46333,59509.160,123390,-13796,91978
13,98723#zBp1NkDea,-33549,-96073,-117490.340,80801,47316,-113818
14,113956#59fUcy2PS,-110719,-52045,76426.840,-99765,10469,-108559
15,42088#28u7MltWm,73211,-124399,40927.200,-134931,75029,-26956
16,140164#Oc9qoVz9M,-124277,17446,-18132.000,-5670,29670,17968
17,35485#c3SLWb1bh,-138343,-78177,-103230.530,-29555,-84559,-28347
18,117515#AdjUV4X0n,-71471,-134475,61024.000,114876,-89501,-174718
19,79611#BVs7DgCV0,-79361,-174817,117733.500,161875,162439,-151272
20,127421#inF7Ux26k,-136677,163289,176429.400,128005,121452,49494
21,189767#fhldPfIeb,13410,-84400,-54864.090,145578,-194682,-87583
22,138719#VYTOYzScO,152393,29934,-64250.040,-68424,112894,-130563
23,174180#XiF4hFvS8,-86234,135294,68942.750,-145003,-63388,2339
24,126184#6VC66cGU0,75861,177676,-156320.000,158387,121274,139253
25,224453#NxhlbKNB9,157218,18098,-163875.250,-147242,-202617,186145
26,100983#vwhl7LGul,45084,77817,57578.120,53014,145054,-193852
27,62284#yqe2aPysV,-244043,272946,214895.300,-195305,-231697,-84899
28,19376#jj2vH0nfY,269868,-253143,-158175.840,-100713,196598,-87207
29,228596#cplGEskab,208260,-35781,-188491.260,79905,120792,-214322
30,222978#UTux59941,-138619,38257,-165262.300,-188432,-188424,-296278
31,168016#vavmKmxNa,-247251,99698,9902.860,-44469,-107725,-311535
32,18402#bK7ekUvti,268426,-121075,-12662.080,168232,160931,253790
33,241494#mCZLxUoP9,-29085,-81437,244065.440,-17015,-296757,-18811
34,267446#kxEVDLPVh,162616,-112972,49939.160,262535,-284331,-286042
35,120815#rwRetvJG5,135031,345566,318813.800,148265,292363,-170919
36,272101#hTKpcw5Fa,292318,88876,121716.480,139355,168015,188940
37,148725#rh4T4FLeP,-82205,164334,-11215.780,118775,274687,192286
38,53857#yMjvnJiFD,375903,-138652,-15448.840,-329565,305729,258897
39,363829#PxrU43E0Q,-60683,3762,92333.250,43623,392811,207789
40,300563#d7yaFLKrN,364278,-385822,153732.400,322305,-204264,69012
41,100511#D0BzwFPX3,-263778,-380575,-51484.000,-12445,128069,91231
42,263777#CxPFQuKjy,-237240,-131433,-166246.680,-213616,-208683,106059
43,276714#YxOTcEY6X,-195152,-207140,-31943.910,418873,-65094,115911
44,217544#rMv22MhsF,139360,-11112,-219926.240,-415092,414890,-307837
45,348851#kLVWbfJLs,-150032,377787,-250045.300,-218744,-433037,340623
46,6987#RW6zh3wda,-276546,316467,178094.020,-180220,267703,-279428
47,183723#zBp1NkDea,163891,1435,-348095.250,-14384,435831,-238552
48,253279#bDEg1ab71,-116090,-81760,-366504.640,-14548,417428,460697
49,116440#EqnzFWlT3,32981,-329908,-81055.910,-383454,276682,-233080
50,178434#dd8blBrBV,483977,-84066,228867.500,405233,-21859,-260152
51,87685#moljPuxG0,-369869,292351,305479.870,501227,312087,-225857
52,246046#KBNbuizde,362663,-141892,-174337.120,-322329,-162077,-264007
53,491486#MshRzhQak,-490113,-231528,-214611.610,-122466,-526532,351116
54,240414#cq1cWvUHL,419130,343162,469514.000,-500906,-524455,-231232
55,26860#Au8OFAljr,-339256,289749,194567.000,432824,109585,-230273
56,347483#O0PpH0a1g,-430353,-21053,74923.680,-515026,328510,-65185
57,77147#ptJG9QUUB,-561454,60943,-234195.220,-472591,-488886,-7426
58,538320#Sserf6zHC,-78770,-227070,-291692.440,521669,-455746,-192745
59,193245#RsKME17ef,-530808,24707,433446.830,-268424,334205,-159833
60,528518#eEra2Jfou,222454,295432,194097.200,180654,190056,-254289
