195,917,-0.10
196,310,0.04
197,247,0.03
198,1304,0.20
199,611,-0.03
200,275,-0.15
201,823,0.12
202,1189,0.12
203,383,-0.05
204,1185,0.03
205,1162,0.19
206,980,-0.15
207,992,-0.07
208,303,0.11
209,945,-0.03
210,1072,0.13
211,1462,-0.04
212,135,0.13
213,257,-0.19
214,829,0.06
215,803,0.11
216,906,0.07
217,359,-0.17
218,111,0.19
219,617,-0.16
220,1047,-0.12
221,876,0.21
222,259,0.18
223,495,-0.06
224,993,-0.07
225,1382,-0.16
226,1007,0.11
227,675,0.14
228,1024,0.03
229,1129,-0.12
230,295,-0.10
231,16,-0.03
232,186,0.12
233,977,0.21
234,1087,0.18
235,1365,0.06
236,712,0.12
237,653,0.11
238,1438,-0.05
239,529,0.22
240,1295,0.13
241,1216,-0.11
242,429,-0.16
243,384,-0.17
244,1146,-0.13
245,631,-0.12
246,615,0.07
247,381,0.06
248,481,0.23
249,303,-0.05
250,1214,-0.17
251,277,0.15
252,537,0.15
253,387,-0.07
254,1074,0.05
255,323,0.22
256,1184,-0.17
257,967,-0.09
258,677,0.14
259,1385,-0.05
260,485,0.16
261,1128,-0.06
262,332,0.15
263,517,-0.22
264,183,0.09
265,1305,0.14
266,1457,0.10
267,247,-0.20
268,615,0.21
269,356,-0.19
270,1373,-0.14
271,1123,0.24
272,447,0.21
273,640,-0.09
274,1312,-0.09
275,1320,-0.18
276,875,0.14
277,74,0.17
278,431,0.06
279,888,-0.14
280,1048,-0.12
281,873,-0.05
282,1418,0.15
283,318,0.24
284,649,0.21
285,1254,0.09
286,1431,0.14
287,344,0.14
288,558,-0.07
289,217,0.25
290,1359,0.16
291,650,-0.13
292,670,-0.18
293,323,-0.19
294,710,-0.15
295,345,-0.15
296,920,0.09
297,515,0.09
298,1137,0.25
299,1474,-0.08
300,674,-0.20
301,1210,0.18
302,1364,0.18
303,391,-0.10
304,963,0.08
305,963,0.25
306,1388,-0.20
307,941,-0.12
308,1051,0.17
309,346,-0.08
310,1377,0.19
311,794,-0.09
312,529,0.18
313,777,-0.24
314,1016,0.11
315,328,0.17
316,530,0.13
317,135,-0.22
318,1119,0.24
319,95,-0.21
320,219,-0.17
321,1370,0.27
322,635,0.24
323,785,-0.11
324,152,-0.12
325,1258,-0.21
326,743,0.16
327,952,0.20
328,1317,0.08
329,648,-0.17
330,322,-0.15
331,251,-0.08
332,1170,0.18
333,1138,0.27
334,211,0.24
335,1143,0.12
336,671,0.17
337,36,0.17
338,1157,-0.10
339,1384,0.27
340,1423,0.19
341,84,-0.16
342,910,-0.21
343,262,-0.22
344,274,-0.18
345,59,-0.17
346,1225,0.12
347,649,0.11
348,314,0.28
349,1166,-0.10
350,134,-0.22
351,664,0.20
352,712,0.20
353,395,-0.12
354,852,0.11
355,124,0.28
356,113,-0.22
357,916,-0.14
358,1425,0.19
359,786,-0.10
360,790,0.22
361,460,-0.11
362,726,0.21
363,1037,-0.27
364,370,0.14
365,830,0.19
366,1081,0.15
367,23,-0.25
368,144,0.27
369,1313,-0.24
370,545,-0.19
371,138,0.29
372,823,0.26
373,930,-0.14
374,471,-0.14
375,1196,-0.23
376,611,0.19
377,351,0.23
378,724,0.11
379,407,-0.19
380,1075,-0.17
381,1108,-0.10
382,923,0.20
383,479,0.30
384,1252,0.26
385,1032,0.14
386,1390,0.20
387,1206,0.19
388,277,-0.12
