634,1403,1,1,9,26,3329513#2JZB7AqKi,4454699,-3364930,109342.6,-2020761,1036.110,2018-09-05 13:58:42.000,true,-3684113,3713649,2436142,4289816.55
635,1521,1,1,7,158,2862925#tshz3LsEB,-6210045,-5404439,202341.3,-4681482,2783.380,2014-07-18 08:04:30.000,false,4747175,1116406,4036246,-1587198.13
636,539,1,1,12,259,5361708#vYqfb3rHz,-5217567,4711979,8129.3,4508169,1523.740,2011-12-19 00:17:37.000,true,-5220105,963522,-3638244,4649320.52
637,21,1,1,2,164,2721844#8LIshaBKG,4978557,-246914,20542.2,2665585,-2669.320,2011-07-21 05:16:43.000,true,5105272,-4457166,-3605372,-4680213.87
638,744,1,1,7,233,2796826#1Nkag8fXi,4749225,-2768964,175082.3,1542802,2796.620,2008-11-25 14:33:03.000,false,-5944604,-4832585,-2464013,136778.94
639,380,1,1,14,178,1057414#Dfl6EEBrF,5270254,-5165205,-291977.9,2632219,2171.000,2014-07-31 12:25:07.000,false,-609745,5072228,-492995,-5729751.24
640,559,1,1,14,21,5287204#tmtUvuZNe,-3728254,-522209,-49584.0,4193816,1681.880,2016-01-30 11:17:10.000,true,5016279,-778961,-1001860,67512.23
641,114,1,1,12,39,3376692#AuypA8R6a,-2655054,-5366738,-166951.6,-2458434,-3385.910,2012-07-17 17:13:09.000,false,3160249,-1773156,5543679,-3782366.37
642,85,1,1,14,35,4142070#ATTWNCBk9,2923781,2979045,108248.1,-5571323,-96.450,2016-09-15 12:14:50.000,true,-4052792,-2875221,-1033199,1424179.71
643,644,1,1,4,69,73470#Qe6Kc9Z0f,5942272,-3698962,-134452.0,-1635857,2473.580,2014-05-02 09:29:49.000,true,347062,3895019,-2643798,1880557.75
644,124,1,1,10,170,6005843#M8EECywwp,3029680,-5232756,-34497.6,-5524645,-986.650,2012-02-13 18:01:49.000,true,-5081414,2689693,-2800364,5560538.1
645,522,1,1,11,230,3277065#yKmTinUlY,794750,4066774,21426.9,1749813,-17.720,2018-01-20 10:01:31.000,false,-298041,-4007186,1964422,2223542.52
646,1774,1,1,6,170,1771099#cXnlR0F93,1137278,4234830,-352293.2,194643,2745.520,2014-06-07 03:24:03.000,true,-1040408,-3429786,929626,-1120817.57
647,454,1,1,9,99,1984308#7D1RK4pth,4136979,606860,-144462.1,-4178327,-3667.860,2017-06-04 07:40:26.000,false,-3618089,-3301203,4132685,-4301437.38
648,344,1,1,12,238,2320333#XbTJuQiVn,3487595,-4536529,-144519.5,-2851870,-2369.210,2019-09-10 13:42:12.000,false,3227781,5909179,5789940,-1487303.54
649,977,1,1,12,67,5137299#cTtZpiMkk,2125946,-1167142,42428.7,1168662,1930.970,2019-10-21 22:42:38.000,true,-784495,-2933481,3041805,-789213.88
650,265,1,1,6,33,6146308#7D1RK4pth,-1026213,3555409,-46453.4,-913215,2262.720,2009-06-15 05:23:45.000,true,-691376,-2643439,5595037,-2112920.92
651,1367,1,1,14,78,993262#2bSWRpflr,856208,3789561,-325723.3,6124025,252.370,2012-04-11 15:40:24.000,true,-3868013,-4136430,-2629616,-6325283.4
652,112,1,1,11,301,4286321#GApXo96lt,4805706,-6261551,241614.1,-884529,-74.770,2009-10-04 10:35:24.000,true,4083964,3957251,-4403328,-3247127.06
653,467,1,1,7,245,2956951#kpUepP8M4,5367596,5472342,211225.9,-4272346,-2155.750,2015-06-15 13:14:46.000,true,4837328,1125631,-3436200,-274172.12
654,1567,1,1,13,205,2483314#ALe96LxgF,4716471,6135970,97303.2,1756997,-1867.940,2016-12-18 16:56:58.000,false,-1033714,1921947,6190685,-597635.87
655,1707,1,1,10,23,2628232#hVxsOwdep,3883220,-242439,-41347.6,66435,-2676.960,2013-05-03 05:19:18.000,true,1039664,-4896855,-5499990,3276254.96
