581,1055,1,1,2,3,769,-5422686,-425327.5100,-5253956.000
582,1124,2,1,1,2,1135,-1456868,-3511251.9800,5510258.840
583,868,1,3,5,3,772,-624083,-125381.3100,-5356919.000
584,1156,1,3,1,7,1005,-254247,-3424963.3600,-2428670.000
585,772,2,6,4,5,429,5203656,524166.0000,3569522.000
586,459,1,1,8,2,1221,1748328,1035765.0000,-4021173.000
587,1157,2,3,2,4,1197,-3488711,347927.5600,2043055.500
588,1013,1,2,8,4,540,-813409,-156347.7500,-4386452.000
589,198,1,4,1,1,405,1783123,5596511.5700,4409161.250
590,1094,1,3,5,3,212,-4106465,2554944.5000,756627.800
591,984,1,6,1,4,158,-1141411,3867281.7300,2586007.000
592,62,2,5,4,5,674,5700086,2144993.3800,-3023408.000
593,89,1,1,2,3,881,4775282,309009.1500,3418148.000
594,481,2,1,1,8,579,-2239162,1774064.8800,-353432.000
595,455,1,2,8,3,579,408665,473195.8900,-2868367.000
596,1109,2,5,4,6,1458,-5405214,-2942859.4800,5802918.520
597,1197,1,3,6,9,672,69120,328840.6400,4080534.500
598,152,2,6,7,8,46,978578,5406992.8800,-5794400.000
599,52,1,1,2,8,1411,-3764591,-2831891.1000,1497196.320
600,771,2,2,3,8,843,-4461344,-4236747.7500,71645.000
601,750,2,1,6,3,566,-3098741,1212049.6000,1887201.000
602,1141,2,1,1,4,789,1046916,-1291133.0700,3015168.120
603,701,1,5,2,9,1180,2706524,1233418.7100,-1763391.750
604,18,1,6,6,6,1111,-3293768,-519.2800,2887568.000
605,549,1,5,6,2,1568,5981160,4737770.0500,2165338.000
606,95,2,3,2,3,1183,314271,4491912.2500,-211328.500
607,917,1,5,9,5,1604,4974279,-5954123.2500,-3419791.500
608,942,1,6,1,4,1393,-2359839,1567633.8700,-3971408.000
609,1081,2,3,9,9,914,4287296,5900818.7400,-1667526.500
610,997,1,4,8,9,487,2839702,2242852.0000,-1350688.000
611,80,2,2,5,7,459,-895860,-1520595.2400,-5735752.500
612,111,2,2,4,2,1770,-5066791,-3135944.8400,2482109.160
613,1053,2,6,5,1,1325,-3104019,-5413307.4600,-5408796.000
614,332,1,3,7,4,938,-546077,4649161.1600,-3937036.000
615,1149,1,2,6,8,1215,-1717275,178905.2500,-5556306.000
616,522,2,2,9,1,837,-3626476,3047947.3300,2003056.000
617,1050,1,3,6,9,1324,4892207,3105398.2300,2929965.000
