529,13,1691,1,499,3880797.23,-3300975,2947154,-4520481.5
530,300,618,1,396,-1676690.53,2050366,-2879469,4562738.5
531,900,1063,1,467,-726179.9,-1379533,-2379651,4485123.5
532,162,1132,1,754,245400.69,-326886,4936979,661565.1
533,722,1336,1,1121,4659153.96,535144,-496612,-1809284.1
534,563,400,1,617,386429.56,-726825,2519288,-2059144.4
535,1140,614,1,341,1926284.6,3195772,1147196,2611912.8
536,462,1452,1,672,-4444976.62,-1027563,-3975245,1289643.0
537,4,510,1,324,-4901541.5,4189718,4506762,-2037290.6
538,780,790,1,875,-5153647.89,-5364143,-5297215,419603.0
539,631,989,1,796,1948653.09,-4322861,-444779,-4079590.8
540,10,472,1,642,3002422.68,-5069156,3964303,2934875.8
541,1035,719,1,822,5246743.14,1084260,-2337352,-152476.67
542,81,1275,1,861,-3317501.22,-4896840,1570412,-2571226.2
543,897,1757,1,982,-1443488.78,-4040041,-1068731,-3491873.0
544,9,62,1,1,2642011.39,2148060,-5013999,3594370.2
545,179,806,1,382,-3628112.67,916891,-1671792,-1872770.1
546,22,465,1,637,-3544198.07,-491605,-2475984,3528977.8
547,682,914,1,765,-1383231.25,4951869,-3926696,4953222.5
548,857,176,1,416,-4595662.76,-86614,-173891,-2903057.8
549,18,1485,1,538,5405782.87,80175,-2732394,4260753.5
550,371,1362,1,960,-381499.57,2988907,-4950678,756692.94
551,362,680,1,634,26775.82,-554756,-1161710,-714730.5
552,699,1323,1,885,3281140.42,-4473620,-2818529,4303128.0
553,1134,307,1,1086,2380968.47,2402768,332772,2115011.2
554,413,1671,1,1038,-630291.06,-1573498,587351,-2571059.8
555,1139,653,1,972,475944.0,794765,2237655,-3434147.8
556,806,695,1,272,-752470.73,4289179,685839,-3940962.2
557,668,572,1,660,2753643.95,-1546695,885098,-1012746.8
558,514,341,1,35,-3457219.52,-921008,4339994,-2100293.5
559,1203,187,1,571,-3936381.41,1723322,3333124,3131252.2
560,246,803,1,490,-753455.64,-1712358,-5350157,-3271446.8
561,518,742,1,397,4443022.78,2628944,2418962,-246538.84
562,1084,1445,1,210,4825285.77,2102029,2260200,-3274757.5
563,783,1339,1,168,1056526.79,5440116,2847857,4405487.0
564,763,821,1,194,2848549.95,-4194034,923134,-2941674.0
565,243,1663,1,67,4887482.01,-4231847,3710966,2240085.2
566,1186,1756,1,828,-2028285.52,1224549,3265752,-108746.47
567,606,1347,1,1146,-5305414.56,-2305805,5656828,-2614258.2
568,448,968,1,836,1329036.35,5466312,1692412,-5676031.5
569,548,431,1,14,-4494615.04,3358452,1149228,-2569687.0
570,776,123,1,541,-1527247.25,-2031241,5404052,4127521.0
571,1111,653,1,165,-5371668.08,-499345,4319484,3887768.0
572,384,1699,1,1080,196736.83,4291745,-4295851,4419063.0
573,487,530,1,733,-2622703.72,-5606324,699656,-2189819.2
574,466,1257,1,651,-3725302.03,3109748,5352813,4660100.5
575,489,620,1,1137,-1077359.2,460403,3154153,-5610349.0
576,827,1690,1,916,2234358.52,4645032,1757983,-3641424.2
577,979,1687,1,790,-1015700.06,-2723812,1420219,3610362.0
578,362,747,1,505,-518275.63,4323621,2439288,-1178411.5
579,1127,304,1,4,4247197.23,-3613825,3224907,-4948481.5
580,979,1418,1,727,-1835090.53,2243141,-3150302,4993938.5
581,803,738,1,772,-794179.9,-1509858,-2602947,4908323.5
582,886,157,1,140,268600.69,-357161,5400357,723165.1
583,14,1142,1,114,5096753.96,584500,-542465,-1978884.1
584,583,1050,1,614,423229.56,-794675,2754825,-2252744.2
585,645,1089,1,1119,2105484.6,3493959,1254776,2856712.8
586,270,1477,1,220,-4859376.62,-1122613,-4346091,1409643.0
587,1046,260,1,94,-5358341.5,4580043,4925858,-2226090.5
588,4,365,1,626,-5632047.89,-5862318,-5788910,458803.0
589,911,1014,1,910,2130253.09,-4723011,-485689,-4458791.0
590,794,1372,1,16,3280822.68,-5538778,4331860,3206875.8
591,925,1119,1,2,5730743.14,1183860,-2553745,-166076.67
592,70,125,1,284,-3623101.22,-5348577,1715865,-2808026.2
593,1058,582,1,805,-1576288.78,-4412353,-1166699,-3814273.0
594,807,1243,1,891,2884411.39,2346035,-5474239,3925570.2
595,563,231,1,1126,-3960912.67,1001016,-1824259,-2044770.1
596,586,1540,1,189,-3868998.07,-536830,-2703396,3851377.8
597,975,39,1,725,-1508831.25,5405331,-4285699,5406022.5
598,235,1267,1,961,-5015662.76,-95014,-189476,-3167057.8
599,316,1385,1,1149,5897782.87,86725,-2980793,4648753.5
600,655,12,1,971,-416699.57,3260294,-5401427,825492.94
601,87,730,1,989,29975.82,-605819,-1267331,-779530.5
602,354,173,1,636,3578740.42,-4879520,-3074377,4692728.0
603,656,1001,1,694,2596968.47,2619568,362353,2307011.2
604,1060,196,1,362,-686291.06,-1715698,639724,-2802259.8
605,461,503,1,61,518344.0,866465,2439943,-3742947.8
606,323,660,1,969,-819670.73,4674458,746865,-4296162.0
607,196,1497,1,611,3000843.95,-1685695,964769,-1103146.9
608,864,216,1,1025,-3766819.52,-1003708,4729708,-2289093.5
609,907,337,1,436,-4288381.41,1877622,3631553,3410452.2
610,821,1653,1,904,-820655.64,-1865683,-5828470,-3563446.8
611,988,711,1,572,4838222.78,2862444,2634271,-268938.84
612,493,320,1,419,5254085.77,2289029,2460443,-3566757.5
613,71,1014,1,872,1150926.79,5922716,3100501,4796687.0
614,633,1146,1,438,3100549.95,-4565284,1005520,-3203274.0
615,514,1563,1,861,5319482.01,-4606810,4038918,2437685.2
616,779,1481,1,263,-2207485.52,1333499,3553450,-119146.47
617,504,122,1,536,-5773414.56,-2509105,6156181,-2844658.2
618,340,418,1,316,1446636.35,5947712,1842206,-6175231.5
619,1144,1631,1,415,-4889015.04,3653152,1249408,-2795287.0
620,909,1098,1,699,-1661647.25,-2208819,5877267,4489121.0
621,65,553,1,764,-5842068.08,-542895,4697682,4227768.0
622,976,299,1,987,213536.83,4667770,-4671107,4804663.0
623,1020,955,1,936,-2850703.72,-6094924,761205,-2380219.2
624,353,1414,1,1009,-4050102.03,3379885,5819721,5066500.5
625,977,720,1,1138,-1171759.2,499853,3428186,-6097549.0
626,949,90,1,131,2428758.52,5047582,1911282,-3958224.2
627,224,462,1,237,-1102900.06,-2959487,1543595,3922362.0
628,425,1047,1,969,-563075.63,4697821,2650669,-1280811.5
629,1027,691,1,676,4613597.23,-3926675,3502659,-5376481.5
630,444,443,1,1058,-1993490.53,2435916,-3421136,5425138.5
631,707,413,1,1077,-862179.9,-1640183,-2826242,5331523.5
632,396,957,1,693,291800.69,-387436,5863735,784765.1
633,520,948,1,274,5534353.96,633856,-588318,-2148484.0
634,603,1700,1,611,460029.56,-862525,2990362,-2446344.2
635,150,1564,1,730,2284684.6,3792147,1362355,3101512.8
636,78,1502,1,935,-5273776.62,-1217663,-4716936,1529643.0
637,873,10,1,1031,-5815141.5,4970368,5344954,-2414890.5
638,442,1715,1,377,-6110447.89,-6360493,-6280604,498003.0
639,1191,1039,1,1024,2311853.09,-5123161,-526598,-4837991.0
640,364,497,1,557,3559222.68,-6008399,4699417,3478875.8
641,815,1519,1,349,6214743.14,1283460,-2770138,-179676.67
642,59,750,1,874,-3928701.22,-5800315,1861317,-3044826.2
643,4,1182,1,628,-1709088.78,-4784666,-1264667,-4136673.0
644,391,649,1,613,3126811.39,2544010,-5934478,4256770.0
645,946,1431,1,703,-4293712.67,1085141,-1976726,-2216770.2
646,1150,840,1,908,-4193798.07,-582055,-2930807,4173777.8
647,53,939,1,685,-1634431.25,5858794,-4644702,5858822.5
648,827,582,1,339,-5435662.76,-103414,-205060,-3431057.8
649,614,1285,1,593,6389782.87,93275,-3229191,5036753.5
650,939,437,1,982,-451899.57,3531682,-5852175,894292.94
651,1026,780,1,177,33175.82,-656882,-1372952,-844330.5
652,9,798,1,387,3876340.42,-5285420,-3330226,5082328.0
653,178,1694,1,302,2812968.47,2836368,391934,2499011.2
654,493,496,1,853,-742291.06,-1857898,692096,-3033459.8
655,997,353,1,316,560744.0,938165,2642232,-4051747.8
