423,1484,1,1,8,299,3753324#edq2yubdF,-1620595,1351884,-86580.0,3624905,-1123.560,2008-03-29 05:26:16.000,false,1269489,532447,-2059971,-2317608.6
424,84,1,1,14,245,2873226#sCKec6Ept,12693,4159466,-85687.0,-858726,-2199.530,2014-10-26 10:14:32.000,true,-717849,-1817383,-4129434,1008228.06
425,1186,1,1,7,304,643185#zCEydGGyf,3034023,-727183,-110874.5,-2533003,-145.770,2008-05-02 07:06:20.000,true,-1539583,2709285,1653698,-1263593.82
426,1022,1,1,9,197,376000#PQXUUfSLd,935833,-4074998,-11756.2,-281580,-1845.290,2019-02-13 22:51:21.000,false,2545602,1349803,-3982526,-1482185.68
427,1645,1,1,7,1,1674884#unX8Zc4N0,-1870597,-44507,38968.6,-3564687,-134.040,2006-07-01 14:16:51.000,false,1826865,2483019,540714,-1901384.99
428,456,1,1,5,33,796399#iZ2KCHCj8,1168906,3552675,153029.8,-2510680,-1399.970,2016-08-19 16:56:32.000,false,-3378845,-3647971,-860827,2903722.46
429,1540,1,1,6,205,3439019#ZkePOAmDw,-1350715,1916741,-132752.7,-3792009,128.690,2015-07-22 10:08:40.000,true,1869490,-1331412,2947599,-1436182.14
430,1367,1,1,2,274,3209647#gcjug4tC7,-374905,2135575,-30028.5,-1309164,1604.730,2011-06-24 15:39:26.000,true,-3388735,2325395,-237918,2041499.35
431,25,1,1,8,87,3671122#kznayYZT0,-2279613,957536,-17937.8,3462863,-1150.740,2011-04-17 13:03:31.000,true,3964108,1656546,-3495446,3322699.78
432,1275,1,1,10,126,2740985#utm80R8SY,1555184,2214831,-38329.7,3965078,-239.270,2005-09-24 06:37:36.000,true,-3883400,780033,3107042,2262114.86
433,32,1,1,6,159,1767136#iqWMN9Rcr,-51915,-4186256,107145.2,3162836,2277.670,2006-11-29 18:27:34.000,false,2883738,-2132389,-3894085,815038.81
434,728,1,1,1,86,2281939#N3NYIMGCO,3050499,-2300856,76744.6,-1380809,764.110,2018-05-23 14:24:09.000,true,-2520413,2539955,1670552,2939416.55
435,96,1,1,3,154,1963625#M6MoAxaSU,-4255995,-3702339,137517.3,-3204780,1925.380,2013-06-23 07:16:22.000,false,3250375,767464,2762134,-1084798.13
436,1589,1,1,4,95,3677362#XKIKkNTtD,-3575067,3231579,3493.3,3090629,1023.740,2010-05-29 15:29:39.000,true,-3578655,661350,-2492644,3186920.52
437,1496,1,1,4,180,1868778#v1ozguUhP,3415957,-168014,14864.2,1826873,-1891.320,2009-11-30 19:27:43.000,true,3502172,-3059726,-2470972,-3211413.87
438,944,1,1,7,89,1920660#qe5z4C4bt,3263025,-1898714,123298.3,1059764,1864.620,2006-10-06 13:05:13.000,false,-4083404,-3316523,-1694213,91978.94
439,330,1,1,8,196,727916#WnmV1Niyg,3620854,-3549605,-201133.9,1810447,1529.000,2013-07-07 12:04:20.000,false,-416645,3483980,-338095,-3937751.24
440,1484,1,1,4,285,3637238#Prri7P270,-2560180,-359685,-34598.0,2884112,1041.880,2015-04-19 23:08:44.000,true,3445979,-534241,-689460,45112.23
441,939,1,1,10,201,2324748#VrX7Kpub5,-1827654,-3692788,-114675.6,-1688980,-2419.910,2011-02-02 19:49:56.000,false,2175049,-1222386,3811479,-2601566.37
442,1211,1,1,6,209,2853804#HYQs5QfZn,2010981,2049245,73834.1,-3835913,-76.450,2016-01-16 23:08:57.000,true,-2787392,-1979749,-711399,979379.71
443,944,1,1,8,257,52392#HalfYKGAO,4092672,-2548562,-93890.0,-1129539,1809.580,2013-03-20 18:26:57.000,true,242138,2683625,-1821898,1294957.75
444,499,1,1,10,210,4143521#at74casPK,2087430,-3605356,-25275.6,-3811177,-564.650,2010-07-31 20:31:52.000,true,-3505922,1852875,-1928764,3832538.1
445,1197,1,1,1,82,2262835#aTWYoreGW,547550,2803074,15986.9,1204967,62.280,2017-08-23 21:00:54.000,false,-203041,-2763648,1356622,1535542.52
446,249,1,1,12,298,1223649#pCefnUR0x,785478,2924630,-246237.2,133171,1743.520,2013-05-01 03:56:28.000,true,-721008,-2366398,642976,-775217.57
447,167,1,1,13,91,1371414#Dfl6EEBrF,2857179,422060,-97156.1,-2885049,-2679.860,2016-11-22 13:55:50.000,false,-2496889,-2282899,2857885,-2970237.38
448,1119,1,1,14,180,1605091#UzMiKdQaD,2412195,-3138629,-100973.5,-1973746,-1563.210,2019-08-05 20:39:34.000,false,2233331,4083293,4002840,-1029703.54
449,927,1,1,12,111,3555105#xRIFaqmIs,1469746,-806942,31258.7,810510,1384.970,2019-09-24 02:42:54.000,true,-543945,-2031457,2106605,-546013.88
450,1465,1,1,8,313,4256300#YMJGlCCcQ,-710113,2462909,-33251.4,-629699,1688.720,2007-05-25 18:46:04.000,true,-479876,-1831859,3870537,-1460120.92
451,117,1,1,10,234,690892#2kfmxYWAa,593608,2625087,-226119.3,4241781,154.370,2010-10-05 01:58:10.000,true,-2680313,-2866748,-1823642,-4382883.4
452,1487,1,1,11,173,2972409#AEArKmJnC,3330806,-4338101,167296.1,-616037,-108.770,2007-10-03 21:12:36.000,true,2832564,2740571,-3049728,-2251927.06
453,167,1,1,11,213,2052351#2Rt5h6QW7,3722396,3795442,145623.9,-2962796,-1639.750,2014-07-17 13:05:59.000,true,3356378,778757,-2384800,-190972.12
454,1017,1,1,1,109,1723948#7BzvELkSr,3274521,4262170,70063.2,1220215,-1371.940,2016-05-05 11:04:57.000,false,-717344,1333425,4296485,-415235.87
455,307,1,1,8,27,1827570#raKCneC31,2695920,-170577,-27511.6,45081,-1964.960,2012-01-06 20:35:23.000,true,724114,-3402065,-3820290,2277854.96
456,411,1,1,9,65,3254066#PejqzXQ7o,619961,-886945,137089.9,-3115394,-2447.260,2007-05-20 17:19:00.000,true,2801948,-1920558,-646040,-2612362.55
457,57,1,1,12,138,544084#gBN5iaCAz,2040660,15283,63471.8,167979,-439.954,2013-12-25 03:59:35.000,false,-2986347,4061471,-2842153,1901114.0
458,101,1,1,7,151,1555331#j7l4BQD8g,-3327720,-351444,163474.2,-497466,-2131.910,2018-11-04 12:04:55.000,true,-232243,223283,3585671,-1633147.72
459,208,1,1,3,182,603581#5YwqANLvN,3278600,2502093,208557.9,2462868,1723.560,2012-09-28 18:46:53.000,false,2830008,-2177715,1484390,2264904.6
460,78,1,1,5,37,2232607#hPF20tP0F,1902055,-2768132,-162089.1,299097,-1156.510,2018-06-11 02:22:36.000,true,1219892,-758670,-3056678,-1949043.8
461,1716,1,1,8,258,2817358#yErXgw0lx,-2301133,-1527918,-232860.2,754755,-2727.260,2010-12-03 20:13:45.000,false,-3430816,-2394275,-2094304,1311182.33
462,237,1,1,7,294,3884854#tFafPTEAZ,4325797,329555,-29967.2,4595626,-267.750,2009-05-11 06:06:13.000,true,-4408964,-2851001,-599759,773496.5
