291,873,1,6,1,4,1133,-559945,1908797.7300,1272907.000
292,743,2,2,1,5,549,2816525,1056926.3800,-1494008.000
293,740,2,1,2,6,913,2363936,156444.1500,1688948.000
294,859,2,1,4,2,629,-1107685,877283.8800,-179432.000
295,980,1,2,5,9,204,200321,237410.8900,-1422067.000
296,674,2,5,4,9,1633,-2682600,-1465845.4800,2885457.520
297,441,1,3,6,3,897,36777,161254.6400,2031984.500
298,62,2,6,7,5,1071,490907,2694167.8800,-2883200.000
299,136,1,1,2,5,1361,-1883099,-1417721.1000,747292.320
300,441,2,2,6,5,1118,-2235197,-2114265.7500,35045.000
301,693,2,1,9,3,566,-1555826,605569.6000,948501.000
302,1177,2,1,4,4,814,524331,-644135.0700,1508550.120
303,1163,1,5,5,9,730,1363592,622372.7100,-886416.750
304,912,1,6,9,6,111,-1656911,26.7200,1449968.000
305,867,1,5,9,8,1393,3012054,2392427.0500,1094338.000
306,155,2,3,5,6,465,161976,2269287.2500,-107003.500
307,473,2,2,9,2,804,2512917,-3016298.2500,-1727641.500
308,1149,1,6,4,4,68,-1199319,797716.8700,-2016608.000
309,973,2,3,3,3,1164,2175083,2993254.7400,-844776.500
310,436,1,4,5,9,887,1439692,1141867.0000,-685888.000
311,323,2,2,5,1,534,-456936,-771543.2400,-2918902.500
312,426,2,2,7,2,1670,-2579140,-1597523.8400,1261130.160
313,264,2,3,2,1,675,-1587483,-2766431.4600,-2760396.000
314,218,1,3,7,7,1163,-279818,2378854.1600,-2009236.000
315,219,1,2,6,5,1490,-883842,95880.2500,-2844906.000
316,426,2,5,6,7,162,-1857685,1565083.3300,1023256.000
317,972,2,3,6,9,1224,2511185,1591166.2300,1507665.000
318,116,1,5,5,8,249,1825696,-1652863.3000,2455608.000
319,1001,2,4,1,8,1452,-580383,-1390516.9400,-2451225.000
320,780,1,1,9,5,893,-2742291,-2991819.9000,-3154560.000
321,480,2,6,7,7,75,1836166,480976.2700,-857415.500
322,821,2,1,7,7,1415,796687,844650.0500,2221969.000
323,935,1,5,8,5,753,39320,2479400.7700,1696754.500
324,444,2,5,3,1,698,-851310,2808753.2300,1368010.000
325,19,1,1,6,4,251,1454088,-897387.2500,-1072021.500
326,178,1,4,2,8,301,1401287,-3240036.8400,-2761502.000
327,514,1,3,7,4,1404,-257128,728760.1300,-164283.000
328,557,1,1,5,6,656,1594551,1445245.4700,76404.000
329,672,2,6,8,2,567,3170998,748657.7200,-872478.000
330,924,1,2,2,1,192,-132496,-2890315.1000,-3256008.000
331,627,1,3,4,4,644,-3087238,-243150.0100,-2996956.000
332,83,2,5,3,5,1507,-834128,-1999779.4800,3144353.840
333,157,1,4,9,4,297,-355911,-67488.8100,-3058669.000
334,1037,2,3,2,3,55,-143594,-1958890.8600,-1385732.500
335,224,2,1,6,7,754,2979496,300441.0000,2041022.000
336,823,1,2,1,3,1521,1002018,592765.0000,-2303048.000
337,319,2,2,5,3,1372,-2002124,203957.5600,1175430.500
338,650,2,4,6,4,390,-469884,-89535.2500,-2525202.000
339,800,2,4,8,7,30,1023333,3224854.0700,2534598.750
340,468,1,1,7,9,1212,-2365965,1475694.5000,436022.800
341,293,1,2,7,5,83,-656856,2235211.7300,1491757.000
342,1029,2,6,7,8,274,3297119,1238270.8800,-1748908.000
343,831,2,5,5,7,316,2765827,181871.6500,1977148.000
344,796,2,1,5,9,29,-1296264,1026747.3800,-208432.000
345,893,1,4,7,5,1154,235045,276708.3900,-1663117.000
346,148,2,3,8,7,1308,-3136369,-1712014.4800,3371701.020
347,966,2,5,9,1,1747,42167,189185.6400,2373409.500
348,77,2,2,4,4,1196,572185,3146305.3800,-3368400.000
349,521,1,3,6,2,1074,-2196681,-1653416.1000,872276.320
350,1094,2,6,4,1,1368,-2606222,-2468012.7500,41145.000
351,503,1,1,7,3,566,-1812979,706649.6000,1104951.000
352,1171,2,3,8,4,514,611429,-751968.0700,1759653.120
353,487,1,3,6,9,805,1587414,724213.7100,-1032579.250
354,165,1,4,4,4,1461,-1929721,-64.2800,1689568.000
355,415,1,2,3,3,1718,3506905,2783317.5500,1272838.000
356,544,2,3,6,1,881,187358,2639724.7500,-124391.000
357,1146,2,3,2,6,1529,2923144,-3505935.7500,-2009666.500
358,915,1,5,5,4,1768,-1392739,926036.3700,-2342408.000
359,592,2,1,1,1,1714,2527118,3477848.7400,-981901.500
360,1128,1,1,4,9,1412,1673027,1325364.5000,-796688.000
361,881,2,5,8,8,1409,-530090,-896385.2400,-3388377.500
362,174,1,4,2,2,1095,-2993748,-1853927.3400,1464626.660
363,994,1,5,7,8,1375,-1840239,-3207577.4600,-3201796.000
364,436,1,3,4,8,238,-324195,2757238.6600,-2330536.000
365,374,2,2,6,6,1740,-1022747,109717.7500,-3296806.000
366,841,2,6,8,1,274,-2152483,1812227.3300,1186556.000
367,187,1,2,8,3,649,2908022,1843538.2300,1744715.000
368,524,1,3,1,3,124,2112651,-1912130.8000,2841808.000
369,106,2,4,9,4,152,-671802,-1607467.4400,-2834775.000
370,797,2,4,4,7,793,-3170717,-3460330.9000,-3648360.000
371,277,2,4,9,4,525,2120716,554869.7700,-990990.500
372,575,2,6,9,8,1065,920130,977270.0500,2565994.000
373,726,2,3,6,1,1553,43984,2863375.2700,1958929.500
374,763,2,4,6,2,1048,-981236,3242579.2300,1579135.000
375,932,1,6,1,8,714,1676359,-1035718.7500,-1237996.500
376,449,1,3,2,6,226,1615663,-3738003.8400,-3186552.000
377,126,1,4,3,6,192,-295749,839019.6300,-189333.000
378,952,1,1,7,6,1331,1838319,1664132.4700,87929.000
379,352,2,2,9,7,1267,3651429,862841.7200,-1004378.000
380,898,2,6,2,2,1,-151152,-3329178.6000,-3749808.000
381,713,1,5,4,6,669,-3554328,-279585.5100,-3448356.000
382,770,2,3,8,8,723,-958676,-2302073.9800,3617534.840
383,778,1,5,1,2,747,-409545,-79067.3100,-3518319.000
384,582,1,3,9,2,955,-165725,-2252105.3600,-1594320.000
385,573,2,2,7,3,1754,3424328,345186.0000,2346722.000
386,32,1,3,2,5,396,1151280,681365.0000,-2646673.000
387,726,2,5,8,5,272,-2299441,232751.5600,1348955.500
388,962,1,6,1,4,65,-538589,-102897.7500,-2897452.000
389,919,1,4,3,4,105,1175291,3699185.5700,2909511.250
390,1072,1,5,3,6,1012,-2714065,1691544.5000,500143.800
391,910,1,4,4,7,808,-753767,2561625.7300,1710607.000
392,117,2,5,5,2,1774,3777712,1419615.3800,-2003808.000
393,922,1,3,8,8,1494,3167718,207299.1500,2265348.000
394,733,2,1,6,7,1204,-1484844,1176210.8800,-237432.000
395,805,1,6,9,1,329,269769,316005.8900,-1904167.000
396,819,2,1,4,5,983,-3590138,-1958183.4800,3857944.520
397,294,1,1,3,8,822,47558,217116.6400,2714834.500
398,92,2,4,1,3,1321,653464,3598442.8800,-3853600.000
399,906,1,5,2,9,786,-2510263,-1889111.1000,997260.320
400,551,2,4,2,6,1618,-2977246,-2821759.7500,47245.000
401,313,2,1,5,3,566,-2070131,807729.6000,1261401.000
402,1165,2,5,3,4,214,698526,-859801.0700,2010756.120
403,1009,1,1,7,9,880,1811236,826054.7100,-1178741.750
404,614,1,2,8,3,1036,-2202530,-155.2800,1929168.000
405,1160,1,5,5,6,268,4001756,3174208.0500,1451338.000
406,933,2,3,7,5,1296,212741,3010162.2500,-141778.500
407,621,1,5,3,9,479,3333371,-3995573.2500,-2291691.500
408,681,1,4,6,4,1693,-1586159,1054355.8700,-2668208.000
409,211,2,5,8,8,489,2879154,3962442.7400,-1119026.500
410,623,1,4,3,9,162,1906362,1508862.0000,-907488.000
411,242,2,2,2,6,509,-603244,-1021227.2400,-3857852.500
412,1119,2,6,6,2,520,-3408357,-2110330.8400,1668123.160
413,527,2,2,3,7,300,-2092995,-3648723.4600,-3643196.000
414,655,1,3,1,9,1088,-368571,3135623.1600,-2651836.000
415,529,1,2,6,6,215,-1161653,123555.2500,-3748706.000
416,59,2,6,1,5,387,-2447282,2059371.3300,1349856.000
417,599,1,1,9,6,74,3304859,2095910.2300,1981765.000
418,932,1,1,6,7,1774,2399606,-2171398.3000,3228008.000
419,407,2,4,8,9,627,-763222,-1824417.9400,-3218325.000
420,814,2,2,8,9,693,-3599144,-3928841.9000,-4142160.000
421,74,2,2,2,1,975,2405265,628763.2700,-1124565.500
422,328,2,6,2,9,715,1043573,1109890.0500,2910019.000
423,517,1,1,4,6,578,48647,3247349.7700,2221104.500
424,1082,2,2,9,3,1398,-1111162,3676405.2300,1790260.000
425,648,1,5,5,3,1176,1898630,-1174050.2500,-1403971.500
426,720,1,1,2,4,151,1830039,-4235970.8400,-3611602.000
427,935,1,6,8,8,754,-334369,949279.1300,-214383.000
428,150,1,1,9,6,231,2082087,1883019.4700,99454.000
429,32,2,4,1,3,192,4131860,977025.7200,-1136278.000
430,872,2,4,2,4,1585,-169809,-3768042.1000,-4243608.000
431,798,2,1,3,7,694,-4021417,-316021.0100,-3899756.000
432,260,2,1,4,2,1713,-1083224,-2604368.4800,4090715.840
433,202,1,6,2,9,1197,-463180,-90645.8100,-3977969.000
434,127,2,3,7,1,80,-187855,-2545319.8600,-1802907.500
435,922,2,3,9,8,979,3869160,389931.0000,2652422.000
