1106,1,99,1597788,4296410,false,-7216357.51
1107,1,1119,10743429,-10474382,true,1.093526623E7
1108,1,320,-4138046,7665868,true,7896483.35
1109,1,503,6182437,8769763,false,6051713.89
1110,1,1192,6131948,-5694679,false,-246779.24
1111,1,909,9412826,-5612757,false,-1.078849354E7
1112,1,1125,4695446,-6775694,false,-9857119.9
1113,1,30,-2026813,-10307331,false,-6205171.23
1114,1,306,-2742296,8569040,false,-5748350.4
1115,1,193,7024983,-3564649,true,1966516.55
1116,1,888,-4383904,-3464926,false,-1.086168975E7
1117,1,72,-1677612,-1285800,true,3566633.51
1118,1,1040,-9875404,-7115657,false,2333552.38
1119,1,848,4160686,-9059035,true,6029570.1
1120,1,1169,-6900748,-8530773,false,243600.67
1121,1,470,-1980852,-2453200,true,9799646.23
1122,1,899,634296,10604534,true,-295856.38
1123,1,259,3238654,10948999,false,8549638.16
1124,1,742,4772830,-3758840,true,1.101560663E7
1125,1,860,-6334884,-9340955,false,1.10039031E7
1126,1,256,2395855,745952,false,-3388104.95
1127,1,1099,10104192,5108454,false,-7653276.29
1128,1,364,-1018187,11270175,false,3289760.15
1129,1,1186,4090384,-6438045,true,-9781304.25
1130,1,900,220936,10837368,true,8196349.95
1131,1,454,2691145,-11016138,true,-3203474.02
1132,1,315,3550204,3955370,true,3474239.6
1133,1,857,-7190963,-6951352,false,-2566818.63
1134,1,555,6435681,-3709004,false,-7193308.83
1135,1,929,9473980,-9080918,false,5653718.38
1136,1,492,-5335679,-4067373,false,-8703112.33
1137,1,1168,10381589,3621458,true,-1.061429817E7
1138,1,471,-1082087,3150732,true,-9078009.2
1139,1,75,-7711512,-8455486,false,-6172745.36
1140,1,381,-7299232,6082990,true,5890847.65
1141,1,845,-6732991,10633117,false,-8734615.57
1142,1,489,-7766626,-7580019,true,-7189791.83
1143,1,812,2212549,-264456,true,-2464293.1
1144,1,1148,-4151112,6567898,false,1.081199483E7
1145,1,838,-9455962,-6739570,true,-2754426.36
1146,1,51,-5089501,-1486698,false,3739685.92
1147,1,842,-10878544,-5340728,true,9106412.55
1148,1,932,-3654708,-11030071,true,9643908.32
1149,1,192,-9780684,-655305,true,4627553.27
1150,1,776,8516168,4308121,false,-9223481.05
1151,1,807,2825374,10214793,true,1888173.53
1152,1,957,-10576482,-7991845,false,-5167610.23
1153,1,876,9779478,-5408783,true,-8499496.62
1154,1,1046,-6662698,6587725,true,4202445.77
1155,1,513,-7726266,2392074,true,4478227.13
1156,1,260,1669981,4490910,true,-7542757.51
1157,1,635,11228951,-10947365,true,1.142886623E7
1158,1,680,-4325001,8012168,false,8252483.35
1159,1,1009,6460983,9165338,true,6324513.89
1160,1,1039,6407910,-5950889,false,-257979.24
1161,1,642,9836252,-5864988,false,-1.127409354E7
1162,1,537,4906144,-7079919,false,-1.03003199E7
1163,1,491,-2118095,-10770756,true,-6483571.23
1164,1,347,-2865377,8953790,true,-6006750.4
1165,1,863,7339993,-3724511,false,2054516.55
1166,1,186,-4580007,-3620226,false,-1.134808975E7
1167,1,701,-1752494,-1343175,true,3726633.51
1168,1,301,-10317236,-7433832,true,2438352.38
1169,1,995,4346694,-9464085,false,6299170.1
1170,1,1033,-7208410,-8911586,false,254800.67
1171,1,859,-2069474,-2562775,true,1.023644623E7
1172,1,798,662637,11076721,true,-308656.38
1173,1,814,3382995,11436174,false,8930438.16
1174,1,113,4984861,-3926182,true,1.150600663E7
1175,1,369,-6616823,-9756230,true,1.14927031E7
1176,1,7,2502034,779364,false,-3538504.95
1177,1,1127,10552656,5335054,false,-7992476.29
1178,1,955,-1063017,11769625,false,3435360.15
1179,1,1013,4271319,-6723145,true,-1.021410425E7
1180,1,674,230733,11316506,false,8558749.95
1181,1,1012,2810229,-11503588,false,-3345074.02
1182,1,591,3707232,4130020,true,3627839.6
1183,1,717,-7508456,-7258502,false,-2680418.63
1184,1,666,6719383,-3872353,false,-7510908.83
1185,1,911,9891155,-9481168,false,5902518.38
1186,1,423,-5570408,-4246560,true,-9086312.33
1187,1,1121,10837699,3781108,true,-1.108069817E7
1188,1,807,-1129220,3289357,false,-9477209.2
1189,1,1109,-8050089,-8826886,false,-6443945.36
1190,1,512,-7619775,6349855,false,6149247.65
1191,1,465,-7027883,11099092,true,-9117015.57
1192,1,796,-8106586,-7912125,false,-7504991.83
1193,1,126,2309468,-276231,true,-2572293.1
1194,1,396,-4332689,6855048,true,1.128479483E7
1195,1,891,-9869017,-7033995,false,-2874426.36
1196,1,1103,-5311680,-1551323,true,3902885.92
