222,1,314,124167,2105159,false,-65456.38
223,1,1033,640507,2179849,true,1695238.16
224,1,94,956272,-746684,true,2188406.63
225,1,122,-1259973,-1866005,true,2205503.1
226,1,1147,484633,144527,false,-680904.95
227,1,586,2031840,1029654,true,-1547676.29
228,1,499,-211256,2280075,true,668960.15
229,1,709,833554,-1306245,false,-1990904.25
230,1,180,44590,2212893,false,1673149.95
231,1,1174,547633,-2242038,false,-654674.02
232,1,135,723691,811670,false,709439.6
233,1,983,-1476089,-1422652,false,-522018.63
234,1,951,1329045,-768713,true,-1476508.83
235,1,56,1964839,-1876418,true,1175318.38
236,1,537,-1110566,-841998,true,-1805512.33
237,1,817,2171609,747758,true,-2219098.17
238,1,408,-233702,655482,true,-1892409.2
239,1,624,-1617126,-1770286,false,-1291145.36
240,1,417,-1529458,1279411,true,1239647.65
241,1,503,-1424935,2245567,false,-1851415.57
242,1,948,-1647346,-1602111,true,-1516191.83
243,1,1190,468016,-52506,true,-520293.1
244,1,320,-882735,1399198,false,2301594.83
245,1,1072,-2020981,-1439920,true,-594426.36
246,1,267,-1090270,-323448,true,802085.92
247,1,338,-2340964,-1145828,false,1964012.55
248,1,194,-785697,-2388721,false,2083908.32
249,1,993,-2125293,-134655,false,998753.27
250,1,758,1853072,934021,true,-2009081.05
251,1,555,620698,2225430,false,419373.53
252,1,255,-2320179,-1743595,false,-1135610.23
253,1,1020,2144751,-1189583,false,-1861096.62
254,1,695,-1464946,1451425,false,919245.77
255,1,27,-1701630,522216,false,993427.13
256,1,953,370507,989910,false,-1667557.51
257,1,968,2489564,-2433680,true,2544066.23
258,1,176,-959802,1778768,true,1844483.35
259,1,280,1447155,2044988,true,1414113.89
260,1,202,1440603,-1339100,true,-56379.24
261,1,660,2214584,-1324821,true,-2533293.54
262,1,348,1113580,-1603869,true,-2322719.9
263,1,581,-475019,-2429106,false,-1472371.23
264,1,815,-649910,2028290,false,-1355550.4
265,1,773,1669813,-846986,false,470516.55
266,1,852,-1050153,-824826,true,-2592889.75
267,1,152,-404627,-310425,true,846633.51
268,1,436,-2364251,-1706682,true,551952.38
269,1,752,998550,-2173185,false,1446370.1
270,1,1087,-1670494,-2056961,false,53200.67
271,1,1039,-474278,-590425,false,2374046.23
272,1,213,152508,2577346,false,-78256.38
273,1,391,784848,2667024,true,2076038.16
274,1,662,1168303,-914026,true,2678806.63
275,1,828,-1541912,-2281280,false,2694303.1
276,1,898,590812,177939,false,-831304.95
277,1,614,2480304,1256254,true,-1886876.29
278,1,1090,-256086,2779525,true,814560.15
279,1,536,1014489,-1591345,false,-2423704.25
280,1,1151,54387,2692031,true,2035549.95
281,1,535,666717,-2729488,true,-796274.02
282,1,411,880719,986320,false,863039.6
283,1,843,-1793582,-1729802,false,-635618.63
284,1,1062,1612747,-932062,true,-1794108.83
285,1,38,2382014,-2276668,true,1424118.38
286,1,468,-1345295,-1021185,false,-2188712.33
287,1,770,2627719,907408,true,-2685498.17
288,1,744,-280835,794107,false,-2291609.2
289,1,461,-1955703,-2141686,false,-1562345.36
290,1,548,-1850001,1546276,false,1498047.65
291,1,123,-1719827,2711542,true,-2233815.57
292,1,58,-1987306,-1934217,false,-1831391.83
293,1,504,564935,-64281,true,-628293.1
294,1,765,-1064312,1686348,true,2774394.83
295,1,1125,-2434036,-1734345,false,-714426.36
296,1,122,-1312449,-388073,false,965285.92
297,1,100,-2815274,-1378878,true,2360812.55
298,1,767,-945086,-2868796,false,2503908.32
299,1,417,-2550592,-163580,false,1200353.27
300,1,360,2223244,1121471,true,-2409881.05
301,1,170,743180,2669283,true,500973.53
302,1,959,-2778863,-2090720,true,-1359610.23
303,1,613,2568903,-1423983,false,-2229896.62
304,1,781,-1753710,1736775,false,1101645.77
305,1,852,-2036332,626097,false,1187027.13
306,1,1114,442700,1184410,false,-1993957.51
307,1,484,2975085,-2906662,true,3037666.23
308,1,537,-1146758,2125068,true,2200483.35
309,1,786,1725701,2440563,false,1686913.89
310,1,49,1716564,-1595311,false,-67579.24
311,1,393,2638010,-1577053,false,-3018893.54
312,1,957,1324278,-1908094,false,-2765919.9
313,1,1041,-566301,-2892531,false,-1750771.23
314,1,855,-772992,2413040,false,-1613950.4
315,1,246,1984823,-1006849,true,558516.55
316,1,150,-1246256,-980126,false,-3079289.75
317,1,781,-479508,-367800,true,1006633.51
318,1,894,-2806084,-2024857,false,656752.38
319,1,898,1184558,-2578235,true,1715970.1
320,1,951,-1978156,-2437773,false,64400.67
321,1,231,-562900,-700000,true,2810846.23
322,1,113,180848,3049534,true,-91056.38
323,1,947,929190,3154199,false,2456838.16
324,1,33,1380334,-1081368,true,3169206.63
325,1,337,-1823852,-2696555,false,3183103.1
326,1,649,696991,211352,false,-981704.95
327,1,643,2928768,1482854,false,-2226076.29
328,1,484,-300915,3278975,false,960160.15
329,1,363,1195424,-1876445,true,-2856504.25
330,1,925,64184,3171168,true,2397949.95
331,1,1094,785801,-3216938,true,-937874.02
332,1,687,1037748,1160970,true,1016639.6
333,1,703,-2111075,-2036952,false,-749218.63
334,1,1173,1896449,-1095412,false,-2111708.83
335,1,20,2799188,-2676918,false,1672918.38
336,1,399,-1580023,-1200373,false,-2571912.33
337,1,723,3083829,1067058,true,-3151898.17
338,1,1080,-327967,932732,true,-2690809.2
339,1,297,-2294280,-2513086,false,-1833545.36
340,1,679,-2170544,1813142,true,1756447.65
341,1,940,-2014719,3177517,false,-2616215.57
342,1,365,-2327266,-2266323,true,-2146591.83
343,1,1015,661853,-76056,true,-736293.1
344,1,13,-1245888,1973498,false,3247194.83
345,1,1179,-2847090,-2028770,true,-834426.36
346,1,1174,-1534629,-452698,false,1128485.92
347,1,1059,-3289584,-1611928,true,2757612.55
348,1,143,-1104476,-3348871,true,2923908.32
349,1,1037,-2975892,-192505,true,1401953.27
350,1,1159,2593416,1308921,false,-2810681.05
351,1,982,865662,3113137,true,582573.53
352,1,466,-3237546,-2437845,false,-1583610.23
353,1,206,2993054,-1658383,true,-2598696.62
354,1,867,-2042474,2022125,true,1284045.77
355,1,480,-2371034,729978,true,1380627.13
356,1,78,514893,1378910,true,-2320357.51
357,1,1197,3460607,-3379645,true,3531266.23
358,1,897,-1333713,2471368,false,2556483.35
359,1,95,2004247,2836138,true,1959713.89
360,1,1093,1992526,-1851521,false,-78779.24
361,1,126,3061436,-1829284,false,-3504493.54
362,1,369,1534976,-2212319,false,-3209119.9
363,1,305,-657583,-3355956,true,-2029171.23
364,1,896,-896073,2797790,true,-1872350.4
365,1,916,2299833,-1166711,false,646516.55
366,1,645,-1442359,-1135426,false,-3565689.75
367,1,213,-554390,-425175,true,1166633.51
368,1,155,-3247916,-2343032,true,761552.38
369,1,1045,1370566,-2983285,false,1985570.1
370,1,815,-2285818,-2818586,false,75600.67
371,1,620,-651522,-809575,true,3247646.23
372,1,12,209189,3521721,true,-103856.38
373,1,305,1073531,3641374,false,2837638.16
374,1,601,1592365,-1248710,true,3659606.63
375,1,1043,-2105791,-3111830,true,3671903.1
376,1,400,803170,244764,false,-1132104.95
377,1,671,3377232,1709454,false,-2565276.29
378,1,1075,-345745,3778425,false,1105760.15
379,1,190,1376359,-2161545,true,-3289304.25
380,1,699,73981,3650306,false,2760349.95
381,1,455,904885,-3704388,false,-1079474.02
382,1,963,1194776,1335620,true,1170239.6
383,1,563,-2428568,-2344102,false,-862818.63
384,1,87,2180151,-1258761,false,-2429308.83
385,1,2,3216363,-3077168,false,1921718.38
386,1,330,-1814752,-1379560,true,-2955112.33
387,1,676,3539939,1226708,true,-3618298.17
388,1,219,-375100,1071357,false,-3090009.2
389,1,134,-2632857,-2884486,false,-2104745.36
390,1,810,-2491087,2080007,false,2014847.65
391,1,560,-2309611,3643492,true,-2998615.57
392,1,672,-2667226,-2598429,false,-2461791.83
393,1,329,758772,-87831,true,-844293.1
394,1,458,-1427465,2260648,true,3719994.83
395,1,35,-3260145,-2323195,false,-954426.36
396,1,1029,-1756808,-517323,true,1291685.92
397,1,821,-3763894,-1844978,false,3154412.55
398,1,716,-1263865,-3828946,true,3343908.32
399,1,461,-3401191,-221430,true,1603553.27
400,1,761,2963588,1496371,false,-3211481.05
401,1,597,988144,3556990,false,664173.53
402,1,1170,-3696230,-2784970,true,-1807610.23
403,1,996,3417206,-1892783,true,-2967496.62
404,1,953,-2331238,2307475,true,1466445.77
405,1,108,-2705736,833859,true,1574227.13
406,1,239,587086,1573410,true,-2646757.51
407,1,713,3946128,-3852627,true,4024866.23
408,1,61,-1520669,2817668,false,2912483.35
409,1,601,2282793,3231713,false,2232513.89
410,1,940,2268487,-2107732,true,-89979.24
411,1,1056,3484862,-2081516,true,-3990093.54
412,1,978,1745674,-2516544,true,-3652319.9
413,1,765,-748865,-3819381,true,-2307571.23
414,1,936,-1019155,3182540,true,-2130750.4
415,1,389,2614843,-1326574,true,734516.55
416,1,1140,-1638462,-1290726,true,-4052089.75
417,1,842,-629271,-482550,true,1326633.51
418,1,613,-3689749,-2661207,false,866352.38
419,1,1191,1556574,-3388335,true,2255170.1
420,1,679,-2593480,-3199398,false,86800.67
421,1,1009,-740144,-919150,false,3684446.23
422,1,1109,237529,3993909,false,-116656.38
423,1,861,1217873,4128549,true,3218438.16
424,1,1169,1804396,-1416052,true,4150006.63
425,1,552,-2387731,-3527105,true,4160703.1
426,1,151,909349,278177,false,-1282504.95
427,1,700,3825696,1936054,true,-2904476.29
428,1,469,-390574,4277875,true,1251360.15
429,1,17,1557294,-2446645,false,-3722104.25
430,1,473,83778,4129443,false,3122749.95
431,1,1014,1023969,-4191838,false,-1221074.02
432,1,42,1351805,1510270,false,1323839.6
433,1,423,-2746061,-2651252,false,-976418.63
434,1,198,2463853,-1422111,true,-2746908.83
435,1,1181,3633537,-3477418,true,2170518.38
436,1,261,-2049480,-1558748,true,-3338312.33
437,1,629,3996049,1386358,true,-4084698.17
438,1,555,-422232,1209982,true,-3489209.2
439,1,1167,-2971434,-3255886,false,-2375945.36
440,1,941,-2811630,2346873,true,2273247.65
441,1,180,-2604503,4109467,false,-3381015.57
442,1,979,-3007186,-2930535,true,-2776991.83
