1987,1144,852,2,12,35,17733294,2015-03-14 20:01:24.000,-6247454,-12742660
1988,597,276,3,4,36,7250570,2018-03-28 19:19:50.000,-471086,726929
1989,1366,254,1,2,59,3433338,2018-01-23 01:08:00.000,-11630170,-465222
1990,2277,914,3,2,56,17170344,2019-09-01 09:45:52.000,17791514,16045894
1991,2278,1126,3,6,17,-7677951,2018-06-13 09:53:19.000,4127651,4079288
1992,1939,515,3,13,58,6906822,2016-10-12 13:15:30.000,-8630993,9593163
1993,299,1160,3,3,31,15915457,2017-09-04 08:52:52.000,-16881342,-13229547
1994,288,667,3,14,23,-17101624,2015-10-29 20:58:43.000,-13672584,-3604763
1995,2606,293,2,10,32,2660813,2015-07-23 09:25:58.000,1253778,14387650
1996,2246,1059,3,12,13,950167,2015-12-08 18:50:16.000,12387882,17846966
1997,1121,1610,1,10,41,-17955287,2015-08-25 18:21:57.000,-7547976,3126531
1998,2737,826,3,4,43,9247276,2020-03-10 08:33:18.000,9560905,-9071053
1999,1900,856,3,13,44,-8142508,2016-09-24 00:51:28.000,-4748877,-15439699
2000,1464,1311,3,3,28,-12792811,2018-11-26 06:38:33.000,-19915685,-9924642
2001,2167,718,2,13,35,18884573,2015-10-30 05:10:57.000,-10764047,14007317
2002,112,1606,3,6,30,18671713,2018-04-15 14:25:06.000,3102937,-1402395
2003,3628,1606,2,4,45,-2583522,2018-04-03 21:44:52.000,-5474795,11851401
2004,2348,764,1,5,20,6123741,2018-12-23 08:11:15.000,15589708,13103935
2005,718,15,2,13,28,1475781,2016-01-13 05:35:22.000,10014930,19733315
2006,671,1533,3,11,61,-14705851,2020-03-13 11:15:26.000,18279783,12817122
2007,441,302,1,8,18,-2185406,2018-11-05 06:05:23.000,12013739,-16981447
2008,3387,1594,2,3,55,-10297556,2017-03-03 01:17:15.000,-6378874,18760483
2009,613,684,3,5,55,2883339,2016-10-05 11:08:15.000,-12715812,8113237
2010,277,38,2,10,21,-8029992,2017-04-04 12:44:02.000,-5593354,-14658644
2011,3650,859,2,11,2,18374840,2015-12-23 20:51:57.000,-2169249,-6933394
2012,2981,1505,3,9,43,12276840,2019-08-02 01:19:06.000,-5043842,-7336231
2013,1421,29,3,5,33,18815166,2018-03-19 08:55:05.000,-10351017,-18607337
2014,144,585,1,3,28,1020560,2019-07-05 10:51:56.000,12579387,17782065
2015,3849,136,2,10,30,18140117,2019-09-05 12:13:31.000,3040747,15053111
2016,918,508,1,14,19,9717885,2016-06-11 13:47:43.000,-13976982,9428254
2017,3272,683,3,11,45,4476960,2018-09-20 05:08:26.000,-10049314,-10779368
2018,2726,559,2,8,13,-848594,2019-06-11 23:50:59.000,1641294,-1294775
2019,1544,426,3,8,56,-15760891,2017-05-06 23:01:18.000,-16965234,15568648
2020,3176,339,1,11,44,3825261,2017-03-17 09:17:29.000,12435453,-14634013
2021,125,1015,2,1,7,-4042636,2015-12-25 06:22:03.000,-4550942,-3362110
2022,2687,768,1,6,9,-9921754,2016-06-13 09:10:47.000,-9730902,-4763330
2023,2436,999,2,3,3,2199598,2019-08-19 03:27:35.000,15802112,5792482
2024,3068,1201,3,10,33,-428593,2015-12-27 06:24:48.000,-12615465,-3194112
2025,2495,480,3,10,4,-17604300,2018-09-10 00:22:21.000,-8111778,-11591075
2026,54,1021,1,1,8,11457197,2016-03-15 19:02:04.000,14091680,-14716122
2027,1578,692,2,5,44,-10090604,2018-01-20 18:49:41.000,10196782,-12141265
2028,3953,854,3,11,3,8970600,2016-11-07 15:20:58.000,958368,-10491545
2029,3743,458,1,3,13,10872633,2016-07-12 01:38:18.000,-5183317,-2257887
2030,3484,1213,3,3,50,-12489160,2015-07-21 19:19:39.000,-12070150,-1194090
2031,2032,899,1,5,63,-7278424,2018-01-06 04:35:03.000,-19786665,7368633
2032,2685,1578,3,3,62,15129507,2015-07-27 18:06:10.000,10236979,-16075144
2033,2698,1097,3,13,51,4296408,2018-06-10 08:42:52.000,-6704606,14902940
2034,3600,836,2,6,8,63399,2015-10-16 10:57:23.000,1283231,13858575
2035,1986,635,2,3,59,-1272458,2018-04-29 07:03:13.000,-19715239,-14949551
2036,2829,1255,2,9,46,-12303212,2017-07-01 18:56:23.000,-5034346,-11688512
2037,3517,979,2,6,61,18179698,2015-07-30 01:08:21.000,-6404754,-13063535
2038,837,473,2,14,59,7433129,2018-05-21 18:26:36.000,-482999,745379
2039,346,1074,1,4,14,3519683,2018-03-22 23:13:46.000,-11922657,-477034
2040,3612,1158,1,6,18,17601728,2019-09-16 04:42:32.000,18238489,16448881
2041,153,1140,1,9,32,-7870802,2018-07-31 20:00:23.000,4231151,4181563
2042,2841,1114,1,8,3,7080057,2017-01-15 02:28:37.000,-8847718,9833788
2043,3937,435,2,7,42,16314957,2017-11-13 07:19:26.000,-17304973,-13561209
2044,1303,352,3,8,44,-17530362,2016-02-28 04:00:24.000,-14015496,-3694976
2045,518,382,1,1,68,2727667,2015-11-29 08:29:08.000,1285434,14748218
2046,3216,894,2,1,69,973826,2016-04-05 09:49:51.000,12698357,18293978
2047,1782,1414,3,12,1,-18404716,2015-12-30 13:48:29.000,-7736714,3204994
