265,1045,488,1,1138,2295482.01,-1982072,1743254,1054485.2
266,1200,1631,1,717,-953085.52,570849,1539567,-46346.47
267,4,1597,1,138,-2497414.56,-1086005,2660710,-1231858.2
268,1096,718,1,455,623436.35,2577912,793645,-2680831.2
269,614,331,1,1112,-2128215.04,1590252,548148,-1216087.1
270,1192,1373,1,760,-720847.25,-965773,2564759,1957921.0
271,103,1253,1,72,-2549268.08,-238045,2050296,1847768.0
272,474,1224,1,471,95936.83,2035595,-2044315,2105463.0
273,931,1530,1,682,-1254703.72,-2674724,330359,-1047419.4
274,1144,312,1,837,-1776502.03,1488923,2551365,2221700.5
275,1203,20,1,1131,-510959.2,223703,1509955,-2687149.0
276,95,640,1,958,1067958.52,2229732,838186,-1740624.2
277,650,162,1,607,-492500.06,-1309762,679960,1738362.1
278,1195,722,1,55,-249475.63,2078421,1171002,-564011.5
279,513,1529,1,640,2048797.23,-1736725,1558392,-2380481.5
280,547,168,1,1075,-884690.53,1086491,-1525301,2406738.2
281,168,913,1,109,-386179.9,-727908,-1263174,2369123.2
282,184,682,1,323,129400.69,-175511,2620089,353565.12
283,620,531,1,321,2471153.96,288364,-267347,-961284.06
284,463,700,1,632,202429.56,-387575,1341603,-1091144.4
285,1187,14,1,1119,1030284.6,1704834,609299,1387912.9
286,208,1327,1,598,-2372976.62,-552313,-2121018,689642.94
287,867,1760,1,307,-2617541.5,2238093,2411282,-1093290.6
288,1018,1140,1,953,-2761647.89,-2873268,-2838743,223602.98
289,445,864,1,226,1040653.09,-2322111,-240232,-2183590.8
290,946,1297,1,271,1610422.68,-2721049,2126518,1574875.8
291,371,494,1,254,2826743.14,586260,-1255387,-84476.67
292,136,1700,1,245,-1789501.22,-2638152,843150,-1387226.1
293,95,532,1,700,-779488.78,-2178478,-578891,-1879872.9
294,875,1257,1,222,1430011.39,1158185,-2712802,1938370.1
295,690,131,1,163,-1964112.67,496266,-909457,-1012770.2
296,844,415,1,543,-1920198.07,-265480,-1338927,1916977.8
297,434,1739,1,965,-755231.25,2684556,-2131681,2689222.8
298,325,49,1,25,-2495662.76,-44614,-95969,-1583057.8
299,956,210,1,984,2945782.87,47425,-1490402,2320753.5
300,165,1012,1,905,-205499.57,1631969,-2696936,412692.9
301,523,430,1,26,10775.82,-299441,-633605,-390730.5
302,1210,1748,1,963,1793140.42,-2444120,-1539286,2355128.0
303,1096,390,1,712,1300968.47,1318768,184867,1155011.2
304,820,171,1,917,-350291.06,-862498,325489,-1415059.8
305,887,1403,1,862,263944.0,436265,1226212,-1890147.9
306,793,867,1,288,-416470.73,2362781,380709,-2164962.2
307,600,1272,1,905,1517643.95,-851695,486743,-560746.8
308,1192,966,1,920,-1909219.52,-507508,2391424,-1156293.5
309,255,1212,1,79,-2176381.41,951822,1840976,1735252.2
310,1013,103,1,754,-417455.64,-945733,-2958589,-1811446.8
311,596,900,1,689,2467022.78,1461444,1342417,-134538.84
312,400,1745,1,332,2681285.77,1167029,1258988,-1814757.5
313,701,1189,1,149,584526.79,3027116,1584637,2449486.8
314,199,971,1,141,1588549.95,-2337784,511201,-1633674.0
315,102,388,1,765,2727482.01,-2357035,2071206,1252085.2
316,793,1356,1,152,-1132285.52,679799,1827265,-56746.47
317,1116,372,1,695,-2965414.56,-1289305,3160063,-1462258.2
318,988,168,1,1102,741036.35,3059312,943439,-3180031.2
319,1210,1531,1,346,-2522615.04,1884952,648328,-1441687.1
320,111,573,1,918,-855247.25,-1143351,3037974,2319521.0
321,271,1153,1,671,-3019668.08,-281595,2428494,2187768.0
322,1066,1599,1,378,112736.83,2411620,-2419571,2491063.0
323,250,180,1,885,-1482703.72,-3163324,391908,-1237819.4
324,1031,469,1,28,-2101302.03,1759060,3018273,2628100.5
325,477,120,1,1132,-605359.2,263153,1783988,-3174349.0
326,217,815,1,173,1262358.52,2632282,991485,-2057424.2
327,1109,712,1,54,-579700.06,-1545437,803336,2050362.1
328,44,1022,1,519,-294275.63,2452621,1382383,-666411.5
329,413,141,1,145,2415197.23,-2049575,1836144,-2808481.5
330,12,968,1,239,-1043090.53,1279266,-1796135,2837938.2
331,72,588,1,414,-454179.9,-858233,-1486469,2792323.2
332,908,1482,1,876,152600.69,-205786,3083467,415165.12
333,1126,337,1,481,2908753.96,337720,-313200,-1130884.1
334,483,1350,1,629,239229.56,-455425,1577140,-1284744.4
335,692,489,1,730,1209484.6,2003022,716878,1632712.9
336,16,1352,1,146,-2787376.62,-647363,-2491863,809642.94
337,694,1510,1,77,-3074341.5,2628418,2830378,-1282090.6
338,242,715,1,704,-3240047.89,-3371443,-3330437,262803.0
339,725,889,1,340,1222253.09,-2722261,-281141,-2562790.8
340,516,422,1,812,1888822.68,-3190670,2494075,1846875.8
341,261,894,1,601,3310743.14,685860,-1471780,-98076.67
342,125,550,1,835,-2095101.22,-3089890,988602,-1624026.1
343,255,1132,1,523,-912288.78,-2550791,-676859,-2202273.0
344,459,663,1,1111,1672411.39,1356160,-3173041,2269570.2
345,1073,1331,1,907,-2296912.67,580391,-1061924,-1184770.1
346,194,1490,1,95,-2244998.07,-310705,-1566338,2239377.8
347,726,864,1,925,-880831.25,3138019,-2490684,3142022.8
348,917,1139,1,570,-2915662.76,-53014,-111553,-1847057.8
349,40,110,1,428,3437782.87,53975,-1738800,2708753.5
350,449,1437,1,916,-240699.57,1903357,-3147684,481492.9
351,248,480,1,381,13975.82,-350504,-739226,-455530.5
352,865,598,1,714,2090740.42,-2850020,-1795135,2744728.0
353,618,1083,1,320,1516968.47,1535568,214448,1347011.2
354,253,471,1,241,-406291.06,-1004698,377861,-1646259.8
355,209,1253,1,1117,306344.0,507965,1428501,-2198947.8
356,310,833,1,985,-483670.73,2748061,441735,-2520162.2
357,128,422,1,856,1764843.95,-990695,566414,-651146.8
358,328,841,1,743,-2218819.52,-590208,2781138,-1345093.5
359,1173,1362,1,1111,-2528381.41,1106122,2139406,2014452.2
360,374,953,1,1,-484655.64,-1099058,-3436903,-2103446.8
361,1066,868,1,864,2862222.78,1694944,1557726,-156938.84
362,1022,620,1,541,3110085.77,1354029,1459230,-2106757.5
363,1203,864,1,853,678926.79,3509716,1837281,2840686.8
364,69,1296,1,385,1840549.95,-2709034,593588,-1895274.0
365,373,288,1,392,3159482.01,-2731997,2399158,1449685.2
366,386,1081,1,754,-1311485.52,788749,2114962,-67146.47
367,1014,922,1,85,-3433414.56,-1492605,3659416,-1692658.2
368,880,1393,1,582,858636.35,3540712,1093234,-3679231.2
369,592,956,1,746,-2917015.04,2179652,748508,-1667287.1
370,244,1548,1,1076,-989647.25,-1320929,3511190,2681121.0
371,439,1053,1,103,-3490068.08,-325145,2806692,2527768.0
372,444,199,1,285,129536.83,2787645,-2794827,2876663.0
373,783,605,1,1088,-1710703.72,-3651924,453458,-1428219.4
374,918,627,1,386,-2426102.03,2029198,3485181,3034500.5
375,965,220,1,1133,-699759.2,302603,2058021,-3661549.0
376,339,990,1,555,1456758.52,3034832,1144785,-2374224.2
377,355,1262,1,668,-666900.06,-1781112,926713,2362362.0
378,108,1322,1,983,-339075.63,2826821,1593764,-768811.5
379,313,529,1,817,2781597.23,-2362425,2113897,-3236481.5
380,691,1768,1,570,-1201490.53,1472041,-2066968,3269138.2
381,1189,263,1,719,-522179.9,-988558,-1709765,3215523.2
382,418,507,1,262,175800.69,-236061,3546845,476765.12
383,418,143,1,641,3346353.96,387076,-359053,-1300484.1
384,503,225,1,626,276029.56,-523275,1812677,-1478344.4
385,197,964,1,341,1388684.6,2301209,824458,1877512.9
386,1038,1377,1,861,-3201776.62,-742413,-2862709,929642.94
387,522,1260,1,1014,-3531141.5,3018743,3249474,-1470890.6
388,680,290,1,455,-3718447.89,-3869618,-3822132,302003.0
389,1005,914,1,454,1403853.09,-3122411,-322051,-2941990.8
390,86,1322,1,186,2167222.68,-3660292,2861632,2118875.8
