1056,1311,1,1,1,159,7529624#EzQZ923Vh,1425311,-2061745,305161.9,-7208426,-5549.260,2013-08-04 10:01:10.000,true,6483548,-4440888,-1491812,-6049162.55
1057,482,1,1,12,252,1251190#pYPC00Jp4,4709868,28333,147105.8,383901,-411.154,2016-12-30 11:10:23.000,false,-6897147,9399353,-6569953,4406714.0
1058,501,1,1,13,67,3583229#Wy0BBuLmP,-7699170,-822744,388258.2,-1153098,-4567.910,2019-07-03 13:48:42.000,true,-527743,508841,8287871,-3773947.72
1059,1758,1,1,11,42,1390967#kHIcy7tvH,7556000,5782293,489765.9,5679150,3427.560,2016-05-13 11:13:17.000,false,6526980,-5020671,3415940,5231304.6
1060,1759,1,1,7,287,5136199#mHhvJynNg,4379155,-6374732,-370397.1,701583,-3040.510,2019-04-19 16:32:21.000,true,2799392,-1747878,-7052078,-4502643.8
1061,1541,1,1,2,234,6475000#PQXUUfSLd,-5297533,-3516168,-545622.2,1737843,-5745.260,2015-06-08 23:32:41.000,false,-7906216,-5504801,-4816504,3019982.33
1062,1018,1,1,1,212,8924320#6B1H50uW9,9936697,748355,-56577.2,10554394,-945.750,2014-08-20 20:59:11.000,true,-10129064,-6546653,-1368059,1781496.5
1063,1665,1,1,13,123,7310524#e0HUW5B7d,5955190,-385394,458111.8,7725055,541.340,2018-04-20 13:52:31.000,true,-5554969,-4610587,8819436,5562157.5
1064,281,1,1,11,193,3303031#L7S08ttpH,-957228,-1902275,15173.1,3281709,-4456.190,2015-12-08 01:45:22.000,true,1775851,-7676357,-3546888,4624312.66
1065,428,1,1,9,266,477306#VRTFr5Llc,-6958938,-817690,387590.1,10487342,3068.800,2017-07-07 00:18:47.000,false,-2065396,-5840334,-8898776,746961.4
1066,1712,1,1,11,92,7774872#XOrt7nW9U,-4758707,6474812,-192312.4,-2094944,-3531.710,2014-08-30 14:10:04.000,false,8188325,-1175059,3311142,3249008.11
1067,1361,1,1,4,236,3730147#oPahmdiAD,-10156809,-2665855,480390.7,531622,-2805.550,2019-06-16 21:59:37.000,false,-827321,-10184361,3205796,-216478.76
1068,1005,1,1,12,43,1000381#0wvmZFQSu,4446136,-8280248,346938.4,-673581,1431.020,2019-05-20 11:00:12.000,false,-8236404,8359675,2206387,4141205.55
1069,1647,1,1,12,15,9701873#s6qkwljHY,5360634,-1658448,-543303.0,10051933,4729.040,2018-03-07 21:19:08.000,true,-4029803,7961153,883447,-7228618.05
1070,340,1,1,10,48,1020170#2R9KBXb7a,3876967,-1401180,312680.1,-4494937,79.830,2016-04-13 10:46:08.000,false,-978725,8209415,2685921,2748463.46
1071,468,1,1,11,223,758802#SL3XYprH6,-4695170,8614713,499831.9,5752117,1941.980,2014-10-04 00:38:27.000,false,-5410005,6889189,3302854,177713.05
1072,1273,1,1,12,170,1698791#4pgL1ZpcS,5750505,-4807083,479229.7,-350497,2828.190,2017-11-17 23:22:30.000,false,-2791766,-324970,-384240,-8909246.38
1073,759,1,1,3,189,9505856#qdkM9Qg3e,-4101320,3435134,-208715.0,9180396,-2761.560,2014-05-09 23:02:03.000,false,3213314,1341255,-5211737,-5884808.6
1074,634,1,1,10,15,7274629#3hUKQzTM0,17568,10528979,-227868.0,-2175555,-4806.030,2017-07-28 09:52:25.000,true,-1810662,-4589172,-10473109,2568228.06
1075,49,1,1,1,170,1620050#WJu3MmtKD,7679833,-1842258,-293615.5,-6407029,-906.270,2014-05-30 02:35:50.000,true,-3908833,6838651,4181548,-3197993.82
1076,1447,1,1,9,58,942696#p0eogPdIL,2355433,-10307035,-21311.2,-707869,-4919.790,2019-09-04 13:32:54.000,true,6434877,3416036,-10067826,-3749385.68
1077,1295,1,1,2,187,4212796#VdfmcH1a9,-4704272,-123482,93146.1,-9006084,-199.040,2013-07-10 17:17:32.000,false,4619265,6258966,1353903,-4802984.99
1078,1756,1,1,13,149,2001135#nVVzGL9Ss,2932798,8942475,389603.8,-6316033,-3850.470,2018-06-19 14:08:21.000,false,-8504095,-9175253,-2178943,7302922.46
1079,1540,1,1,11,7,8641365#iFf5rn5fM,-3389602,4818016,-328695.2,-9530625,616.190,2017-12-10 06:29:17.000,false,4689190,-3351911,7401399,-3609782.14
1080,1504,1,1,9,51,8048435#9n40eUnPP,-934230,5366075,-85707.5,-3297800,4120.230,2015-12-18 04:04:51.000,false,-8503748,5845087,-601268,5140699.35
