885,1263,-8598524
886,832,1840528
887,3771,4961504
888,2864,1510109
889,2245,-3409916
890,3937,-8297095
891,3383,6188596
892,2190,408568
893,3082,268945
894,1044,1778157
895,1305,-7005290
896,1233,-5714330
897,1118,1512912
898,1235,1657757
899,3459,-3163517
900,1577,-6744576
901,2129,2290647
902,3813,1922764
903,500,4618109
904,3758,-3515107
905,1704,-7170597
906,2698,1564305
907,1328,3412480
908,1541,-5059189
909,3934,-4666222
910,2265,-4677404
911,3077,8320221
912,1391,8093460
913,2454,8137833
914,1793,-8251531
915,2936,-5467409
916,3171,-1168565
917,1939,-2391490
918,3160,924939
919,3433,7412215
920,115,2263584
921,3893,-4052646
922,332,2388944
923,2640,1157787
924,3420,768833
925,1272,-7088124
926,2141,-5809809
927,1086,1799091
928,1734,-7884762
929,2493,1877225
930,1571,-770791
931,955,6242686
932,2178,433432
933,3367,568860
934,822,-6163888
935,3243,-9084824
936,1424,1944228
937,1706,5241654
938,1774,1595609
939,2100,-3602059
940,1352,-8763670
941,2063,6536327
942,3820,431243
943,3297,284270
944,3729,1878032
945,3140,-7396402
946,1393,-6033030
947,388,1597565
948,3076,1749823
949,2844,-3338967
950,3852,-7119026
951,1316,2418028
952,323,2028939
953,805,4874134
954,3293,-3709282
955,2228,-7566935
956,163,1650455
957,891,3601030
958,246,-5337414
959,2672,-4923097
960,2010,-4934279
961,1902,8777421
962,1907,8536885
963,2334,8583870
964,1186,-8703356
965,1581,-5766022
966,1172,-1232453
967,809,-2521890
968,2280,975739
969,202,7816015
970,1340,2386184
971,251,-4272646
972,2892,2518544
973,1195,1220837
974,3358,810108
975,2662,-7471124
976,106,-6123346
977,2481,1896091
978,2904,-8309387
979,1258,1978075
980,2621,-811816
981,1320,6577992
982,2473,456632
983,3422,599385
984,3682,-6494151
985,1258,-9571124
986,2017,2047928
987,3606,5521804
988,684,1681109
989,1955,-3794201
990,2732,-9230245
991,743,6884058
992,1485,453918
993,3512,299595
994,2449,1977907
995,1010,-7787515
996,1553,-6351730
997,3623,1682218
998,953,1841888
999,2229,-3514417
1000,2162,-7493476
1001,502,2545409
1002,798,2135114
1003,1110,5130159
1004,2828,-3903457
1005,2751,-7963272
1006,1593,1736605
1007,453,3789580
1008,2916,-5615639
1009,1409,-5179972
1010,1755,-5191154
1011,727,9234621
1012,2422,8980310
1013,2214,9029908
1014,578,-9155181
1015,226,-6064634
1016,3138,-1296340
1017,3644,-2652290
1018,1400,1026539
1019,936,8219815
1020,2565,2508784
1021,573,-4492646
1022,1487,2648144
1023,3715,1283887
1024,3297,851383
1025,87,-7854124
1026,2036,-6436884
1027,3876,1993091
1028,109,-8734012
1029,23,2078925
1030,3671,-852841
1031,1685,6913298
1032,2768,479832
1033,3477,629910
1034,2577,-6824413
1035,3238,-10057424
1036,2609,2151628
1037,1541,5801954
1038,3559,1766609
1039,1810,-3986344
1040,147,-9696820
1041,3388,7231789
1042,3115,476593
1043,3727,314920
1044,1169,2077782
1045,2845,-8178627
1046,1713,-6670430
1047,2893,1766871
1048,2794,1933954
1049,1614,-3689867
1050,472,-7867926
1051,3654,2672790
1052,1273,2241289
1053,1415,5386184
1054,2363,-4097632
1055,3275,-8359610
1056,3023,1822755
1057,16,3978130
1058,1621,-5893864
1059,147,-5436847
1060,1500,-5448029
1061,3517,9691821
1062,2938,9423735
1063,2094,9475945
1064,3936,-9607006
1065,2836,-6363247
1066,1139,-1360228
1067,2514,-2782690
1068,520,1077339
1069,1670,8623615
1070,3790,2631384
1071,896,-4712646
1072,82,2777744
1073,2270,1346937
1074,3235,892658
1075,1477,-8237124
1076,1,-6750421
1077,1306,2090091
1078,1279,-9158637
1079,2753,2179775
1080,756,-893866
1081,2050,7248604
1082,3063,503032
1083,3532,660435
1084,1472,-7154676
1085,1253,-10543724
1086,3202,2255328
1087,3441,6082104
1088,2469,1852109
1089,1665,-4178486
1090,1527,-10163395
1091,2068,7579520
1092,780,499268
1093,3942,330245
1094,3854,2177657
1095,715,-8569740
1096,1873,-6989130
1097,2163,1851524
1098,671,2026019
1099,999,-3865317
1100,2747,-8242376
1101,2840,2800171
1102,1748,2347464
1103,1720,5642209
1104,1898,-4291807
1105,3798,-8755947
