664,866,-5992406
665,1781,-3974347
666,1271,-849128
667,3624,-1739490
668,3595,670939
669,3728,5393215
670,1920,1650584
671,2281,-2952646
672,3392,1740944
673,1935,842537
674,3727,562458
675,2252,-5173124
676,421,-4242121
677,2041,1314091
678,3814,-5761637
679,738,1372975
680,286,-565666
681,3095,4566156
682,703,317432
683,3092,416235
684,2382,-4512576
685,1273,-6653324
686,2427,1425728
687,136,3840904
688,3259,1168109
689,2825,-2641346
690,2382,-6430795
691,733,4797672
692,3600,317868
693,2222,207645
694,2199,1378657
695,1895,-5440840
696,593,-4439530
697,73,1174300
698,1799,1289495
699,1954,-2461717
700,407,-5246776
701,1418,1781123
702,1913,1498064
703,3245,3594009
704,1653,-2738407
705,3575,-5585247
706,943,1219705
707,3078,2658280
708,2756,-3946289
709,1054,-3638722
710,3285,-3649904
711,3812,6491421
712,3294,6319760
713,2934,6353683
714,258,-6444231
715,426,-4272959
716,3237,-913015
717,2494,-1869890
718,2715,721739
719,497,5797015
720,3145,1773184
721,2603,-3172646
722,1987,1870544
723,490,905587
724,3666,603733
725,3642,-5556124
726,2351,-4555659
727,3436,1411091
728,1019,-6186262
729,3468,1473825
730,1336,-606691
731,3460,4901462
732,998,340632
733,3147,446760
734,1277,-4842838
735,3253,-7139624
736,3019,1529428
737,2036,4121054
738,2169,1253609
739,2680,-2833489
740,3762,-6897370
741,3378,5145403
742,1265,340543
743,2437,222970
744,919,1478532
745,3730,-5831952
746,753,-4758230
747,3308,1258953
748,3640,1381561
749,1339,-2637167
750,2682,-5621226
751,605,1908504
752,2388,1604239
753,3550,3850034
754,1188,-2932582
755,134,-5981585
756,2373,1305855
757,2641,2846830
758,1461,-4224514
759,3757,-3895597
760,3030,-3906779
761,2637,6948621
762,3810,6763185
763,2814,6799720
764,3616,-6896056
765,3036,-4571572
766,1238,-976903
767,1364,-2000290
768,1835,772539
769,1231,6200815
770,405,1895784
771,2926,-3392646
772,582,2000144
773,3010,968637
774,3604,645008
775,1067,-5939124
776,316,-4869196
777,866,1508091
778,2189,-6610887
779,2233,1574675
780,2386,-647716
781,3825,5236768
782,1293,363832
783,3202,477285
784,172,-5173101
785,1268,-7625924
786,3612,1633128
787,3936,4401204
788,1079,1339109
789,2535,-3025631
790,1177,-7363945
791,2058,5493134
792,2895,363218
793,2652,238295
794,3604,1578407
795,1600,-6223065
796,913,-5076930
797,2578,1343606
798,1517,1473626
799,724,-2812617
800,992,-5995676
801,3756,2035885
802,2863,1710414
803,3855,4106059
804,723,-3126757
805,657,-6377922
806,3803,1392005
807,2203,3035380
808,166,-4502739
809,2494,-4152472
810,2775,-4163654
811,1462,7405821
812,360,7206610
813,2694,7245758
814,3008,-7347881
815,1681,-4870184
816,3204,-1040790
817,234,-2130690
818,955,823339
819,1965,6604615
820,1630,2018384
821,3248,-3612646
822,3142,2129744
823,1565,1031687
824,3543,686283
825,2457,-6322124
826,2246,-5182734
827,2261,1605091
828,3359,-7035512
829,998,1675525
830,3436,-688741
831,225,5572074
832,1588,387032
833,3257,507810
834,3032,-5503363
835,3248,-8112224
836,239,1736828
837,1871,4681354
838,3954,1424609
839,2390,-3217774
840,2557,-7830520
841,738,5840865
842,560,385893
843,2867,253620
844,2324,1678282
845,3435,-6614177
846,1073,-5395630
847,1848,1428259
848,3358,1565692
849,109,-2988067
850,3267,-6370126
851,2943,2163266
852,3338,1816589
853,195,4362084
854,258,-3320932
855,1181,-6774260
856,1268,1478155
857,1766,3223930
858,2836,-4780964
859,1232,-4409347
860,2520,-4420529
861,287,7863021
862,876,7650035
863,2574,7691795
864,2401,-7799706
865,326,-5168797
866,1205,-1104678
867,3069,-2261090
868,75,874139
869,2699,7008415
870,2855,2140984
871,3571,-3832646
872,1737,2259344
873,120,1094737
874,3481,727558
875,3847,-6705124
876,211,-5496271
877,3656,1702091
878,564,-7460137
879,3728,1776375
880,521,-729766
881,590,5907380
882,1883,410232
883,3312,538335
884,1927,-5833626
