1478,781,1,1,5,269,2742511#Hlw4rWFhx,4018270,12259275,535187.8,-8657789,-5358.470,2019-08-05 05:01:47.000,false,-11658095,-12576657,-2990091,1.001012246E7
1479,1540,1,1,13,31,11842809#f0h6NB1nS,-4644302,6603416,-449275.2,-13062081,916.190,2019-05-30 19:00:27.000,false,6424390,-4595295,10142199,-4947382.14
1480,1179,1,1,13,11,11026151#EjPjq8h2h,-1278430,7354075,-119971.5,-4521576,5668.230,2018-09-20 20:57:25.000,false,-11651448,8011051,-824868,7047899.35
1481,250,1,1,12,279,12599303#meSNj10cv,-7838313,3289586,-64494.8,11877101,-3628.740,2018-09-11 10:26:20.000,true,13614658,5698217,-11988371,1.142029978E7
1482,901,1,1,10,5,9389701#CHMqQPn33,5358809,7577706,-154837.7,13588496,-1992.770,2017-10-06 00:15:00.000,false,-13325000,2654713,10642367,7738914.86
1483,557,1,1,6,108,6031165#hIIb0anUi,-196290,-14340806,384271.7,10851598,7842.670,2017-12-20 23:28:31.000,false,9870438,-7311682,-13322560,2814238.81
1484,278,1,1,1,245,7781702#tkyKqNkoy,10422549,-7887245,247884.1,-4740557,2192.110,2019-11-25 18:10:31.000,false,-8629838,8701848,5689900,1.002901655E7
1485,921,1,1,3,96,6684950#8Wgm19bdc,-14514757,-12638364,477843.3,-10957465,6429.880,2019-01-30 23:29:07.000,false,11108575,2599410,9451222,-3722398.13
1486,514,1,1,11,87,12520179#OEtkluGeW,-12198192,11003679,27832.3,10532714,3648.740,2018-07-30 13:41:32.000,true,-12196268,2247753,-8507044,1.086452052E7
1487,408,1,1,4,17,6347374#OVUSAW6tX,11619607,-582239,44673.7,6230111,-5975.820,2018-07-03 04:59:55.000,true,11918447,-10396286,-8426572,-1.092261387E7
1488,782,1,1,14,55,6520531#uSqnwV26r,11065575,-6467526,395164.3,3595713,6757.620,2017-12-28 02:46:22.000,true,-13854704,-11275849,-5735663,327178.94
1489,1480,1,1,8,181,2457780#gxgQWzfRm,12280204,-12031505,-678064.9,6124750,4899.500,2019-02-08 19:53:28.000,true,-1430420,11822282,-1151320,-1.334575124E7
1490,1509,1,1,14,242,12299560#WXyagssQ0,-8692568,-1212936,-113274.5,9760058,4401.880,2019-05-27 20:53:01.000,true,11690054,-1819021,-2329560,162712.23
