222,1,1,529,2003-09-18 12:35:02.000,1894725,-48402.840,-1320788.2,-1778221,2034661,96727.1,true
223,1,1,1658,2013-04-24 16:19:56.000,-1892649,-765280.980,2218202.0,-1144327,1505916,-90466.3,false
224,1,1,1745,2014-10-19 12:25:09.000,-204097,1597161.930,999440.94,159687,1569905,41261.6,true
225,1,1,1064,2008-05-12 22:05:56.000,-928794,-1654889.750,-1841881.4,-219646,1586453,48766.9,true
226,1,1,31,2019-11-20 00:00:55.000,-621521,-523079.340,-316786.12,1473419,-544188,57625.4,true
227,1,1,1344,2010-09-18 00:55:37.000,-2235941,397175.070,-1754337.6,777892,1765683,86173.9,true
228,1,1,855,2011-06-02 11:46:49.000,1678331,1524808.460,1512253.1,2178513,-2025245,-81411.8,true
229,1,1,837,2018-03-23 08:04:13.000,1766093,752102.080,-2003622.9,-1175066,93922,-10573.2,true
230,1,1,1747,2011-12-04 02:22:58.000,629009,-481297.030,1684787.1,2102097,1596663,76736.0,false
231,1,1,1452,2015-08-17 06:36:22.000,1321752,-2174306.260,1725212.4,2175154,343160,-110348.6,true
232,1,1,1010,2013-06-03 13:21:42.000,411985,-1153073.260,917795.0,-405358,1800956,86966.1,true
233,1,1,1008,2005-01-29 06:28:33.000,6049,-1746936.480,1441335.2,-490808,-945606,61121.0,true
234,1,1,1640,2019-10-01 16:10:35.000,-1208009,-2304538.250,357869.78,-573948,-2177679,118545.4,true
235,1,1,1436,2019-05-05 21:30:53.000,983380,-1193892.600,-1713854.9,-771551,-1674414,-70214.2,true
236,1,1,1460,2011-11-26 07:14:01.000,1727877,-1214877.860,-2110688.8,-53573,350311,62568.2,true
237,1,1,1580,2011-10-27 02:24:35.000,1927105,-2102955.410,-1332033.1,598063,-265095,114870.8,true
238,1,1,1775,2019-12-09 11:33:09.000,149829,-938953.640,804987.4,-2304037,1433512,-24483.2,false
239,1,1,806,2005-04-12 08:07:35.000,-1025175,-1433454.830,14988.42,-1164126,2295258,33572.4,true
240,1,1,1200,2006-05-26 04:53:15.000,780516,1009059.100,-426313.94,2251744,-1056231,74545.6,true
241,1,1,1767,2014-02-27 13:42:43.000,-1077250,-1621510.890,-412551.4,-131233,1944559,107207.5,false
242,1,1,1407,2008-12-08 07:24:40.000,-695840,-1925761.040,-2244499.5,584081,559207,-79183.8,true
243,1,1,167,2014-03-01 19:24:46.000,345064,2237338.570,44002.14,361554,-502493,-90352.6,false
244,1,1,881,2016-02-24 17:19:52.000,-1267473,243198.700,1719590.0,220200,-310134,58612.1,true
245,1,1,372,2007-04-03 04:24:00.000,452143,1782522.000,1728351.1,537822,-2232086,48694.5,false
246,1,1,876,2013-02-09 19:28:02.000,356468,-476691.290,384559.03,2363345,-2354654,-31556.5,true
247,1,1,38,2003-12-28 00:33:28.000,539015,600781.960,-2160529.2,-1929589,-2221798,14986.3,false
248,1,1,364,2006-01-24 10:29:02.000,1741120,-1417952.140,663624.44,2157726,460767,-15597.0,true
