443,1147,131020
444,669,879282
445,650,-3485277
446,3758,-2846030
447,3723,751035
448,521,829168
449,1064,-1584467
450,927,-3374526
451,1521,1144218
452,3503,967189
453,1720,2313884
454,13,-1767532
455,958,-3603560
456,1723,788955
457,1301,1715530
458,1301,-2555164
459,3402,-2354347
460,595,-2365529
461,1757,4205421
462,717,4102635
463,3534,4123495
464,3296,-4185106
465,3236,-2779897
466,1337,-593578
467,214,-1217890
468,3150,467739
469,792,3778015
470,985,1160184
471,991,-2072646
472,1082,1222544
473,3750,590337
474,8,397358
475,657,-3641124
476,631,-2987971
477,426,926091
478,3099,-4063137
479,1713,969575
480,51,-401566
481,1635,3224932
482,3488,224632
483,2872,294135
484,2837,-3191526
485,1283,-4708124
486,57,1010928
487,466,2720304
488,3654,826109
489,3405,-1872776
490,827,-4564495
491,2048,3406748
492,1045,227168
493,1362,146345
494,3354,979157
495,2485,-3876390
496,3918,-3164730
497,2993,835688
498,2363,921233
499,449,-1759917
500,3202,-3748976
501,707,1271599
502,13,1073364
503,2025,2569909
504,3513,-1961707
505,1481,-3999897
506,3153,875105
507,863,1904080
508,6,-2833389
509,2139,-2611222
510,340,-2622404
511,582,4662621
512,1232,4546060
513,3414,4569533
514,2688,-4636931
515,1881,-3078509
516,3303,-657465
517,3049,-1348290
518,2270,518539
519,1526,4181815
520,2210,1282784
521,1313,-2292646
522,3642,1352144
523,2305,653387
524,3912,438633
525,2047,-4024124
526,2561,-3301509
527,1821,1023091
528,304,-4487762
529,478,1070425
530,1101,-442591
531,2000,3560238
532,3783,247832
533,2927,324660
534,1732,-3521788
535,3263,-5194424
536,649,1114628
537,2366,3000454
538,2564,911609
539,3260,-2064919
540,2207,-5031070
541,728,3754479
542,2675,249843
543,1577,161670
544,2074,1079032
545,355,-4267502
546,113,-3483430
547,2263,920341
548,239,1013299
549,3799,-1935367
550,1512,-4123426
551,3859,1398980
552,488,1179539
553,2330,2825934
554,3048,-2155882
555,2005,-4396235
556,618,961255
557,426,2092630
558,2676,-3111614
559,877,-2868097
560,85,-2879279
561,3372,5119821
562,1748,4989485
563,3294,5015570
564,2081,-5088756
565,526,-3377122
566,1304,-721353
567,1919,-1478690
568,1390,569339
569,2260,4585615
570,3435,1405384
571,1636,-2512646
572,2237,1481744
573,860,716437
574,3850,479908
575,3437,-4407124
576,526,-3615046
577,3216,1120091
578,1474,-4912387
579,3208,1171275
580,2151,-483616
581,2365,3895544
582,113,271032
583,2982,355185
584,627,-3852051
585,1278,-5680724
586,1242,1218328
587,301,3280604
588,1474,997109
589,3115,-2257061
590,3587,-5497645
591,3373,4102210
592,340,272518
593,1792,176995
594,794,1178907
595,2190,-4658615
596,273,-3802130
597,1533,1004994
598,2081,1105364
599,3184,-2110817
600,3787,-4497876
601,3045,1526361
602,963,1285714
603,2635,3081959
604,2583,-2350057
605,2528,-4792572
606,2048,1047405
607,3953,2281180
608,1381,-3389839
609,3579,-3124972
610,3795,-3136154
611,2197,5577021
612,2263,5432910
613,3174,5461608
614,1473,-5540581
615,3136,-3675734
616,3270,-785240
617,789,-1609090
618,510,620139
619,2994,4989415
620,695,1527984
621,1958,-2732646
622,832,1611344
623,3380,779487
624,3789,521183
625,862,-4790124
626,2456,-3928584
627,646,1217091
628,2644,-5337012
629,1973,1272125
630,3201,-524641
631,2730,4230850
632,408,294232
633,3037,385710
634,3487,-4182313
635,3258,-6167024
636,1834,1322028
637,2201,3560754
638,384,1082609
639,2970,-2449204
640,1002,-5964220
641,2053,4449941
642,1970,295193
643,2007,192320
644,3479,1278782
645,60,-5049727
646,433,-4120830
647,803,1089647
648,3922,1197430
649,2569,-2286267
650,2097,-4872326
651,2232,1653742
652,1438,1391889
653,2940,3337984
654,2118,-2544232
655,3052,-5188910
656,3478,1133555
657,3516,2469730
658,86,-3668064
659,2317,-3381847
660,3540,-3393029
661,1022,6034221
662,2779,5876335
663,3054,5907645
