1016,251,2,6,7,2,1737,-5984864,5025099.3300,3309456.000
1017,755,1,1,9,6,274,8066903,5124374.2300,4826365.000
1018,1040,1,1,3,1,274,5843066,-5282608.3000,7862408.000
1019,434,2,4,5,6,1002,-1860256,-4427823.9400,-7820925.000
1020,1018,2,2,2,6,1268,-8740262,-9550973.9000,-10067760.000
1021,32,2,2,8,1,1050,5819859,1515485.2700,-2727465.500
1022,961,2,6,8,3,65,2524889,2701330.0500,7038319.000
1023,403,1,1,7,3,1303,104609,7855043.7700,5367204.500
1024,122,2,2,9,6,273,-2670274,8882317.2300,4323760.000
1025,831,1,5,8,6,1401,4565882,-2834028.2500,-3395671.500
1026,381,1,1,2,7,1026,4402551,-10211574.8400,-8712202.000
1027,1067,1,6,5,5,404,-797815,2272393.1300,-514983.000
1028,102,1,1,6,6,1231,5007303,4509663.4700,237754.000
1029,980,2,4,4,9,1492,9897032,2347233.7200,-2719078.000
1030,560,2,4,2,4,1068,-393687,-9034404.1000,-10169208.000
1031,627,2,1,6,7,994,-9626491,-753247.0100,-9316556.000
1032,125,2,1,1,2,1174,-2577800,-6231902.4800,9768887.840
1033,472,1,6,5,3,1272,-1106794,-229587.8100,-9493769.000
1034,652,2,3,1,7,230,-453421,-6063893.8600,-4305957.500
1035,322,2,3,9,5,554,9207144,926871.0000,6320822.000
1036,522,1,4,4,6,1746,3091686,1833165.0000,-7113798.000
1037,32,2,1,2,4,172,-6164569,607073.5600,3604780.500
1038,230,2,2,8,4,1165,-1431754,-276610.2500,-7736702.000
1039,72,2,4,1,1,1080,3150745,9865495.0700,7783373.750
1040,545,1,3,5,3,187,-7239365,4497594.5000,1333716.800
1041,552,1,6,1,8,1358,-2013610,6805007.7300,4555657.000
1042,238,2,3,8,5,1749,10025428,3777093.8800,-5317508.000
1043,908,1,1,2,3,833,8392301,537856.6500,6011948.000
1044,1111,2,1,1,8,504,-3936377,3119236.3800,-614432.000
1045,865,1,2,8,3,254,721181,826873.3900,-5037817.000
1046,1163,2,5,8,6,308,-9489135,-5158380.4800,10179110.020
1047,1134,2,3,6,9,1222,117634,580219.6400,7153359.500
1048,287,2,6,7,8,1171,1710084,9476230.3800,-10161200.000
1049,1123,1,1,6,3,599,-6586829,-4953146.1000,2622052.320
1050,667,2,2,3,8,1318,-7800565,-7420470.7500,126545.000
1051,237,1,1,6,3,566,-5413114,2121769.6000,3295251.000
1052,1087,2,1,1,4,1639,1830794,-2261630.0700,5275095.120
1053,606,1,5,2,9,80,4720922,2149987.7100,-3078854.250
