1,-1056.5000,4532,11629,1148,4002
2,-17155.5000,-16270,6307,-9699,-4546
3,9003.2900,26505,-25209,-9018,9937
4,12354.2400,-19210,-26984,27845,18654
5,48434.0000,-11487,19230,-4912,24537
6,27642.0000,37190,50285,18857,12373
7,34855.5000,44129,-5456,24065,-42098
8,28462.0000,41259,-66970,-19872,63633
9,-80314.0000,46111,17830,-6777,-19336
10,1069.0000,25010,75998,77597,-52953
11,-95372.0000,24703,-86111,-71601,-29399
12,-99608.0000,-115303,-112414,-116822,9235
13,-77547.0000,-56291,107272,-18669,14958
14,37263.0000,2218,119846,-77786,-41974
15,78862.0000,1957,33046,-114572,75183
16,66981.9200,-135519,-118161,-96716,-51572
17,-72761.0000,62128,53424,-60704,-119222
18,-6713.5000,2287,9150,47402,120099
19,-65725.5000,-6232,-128111,-176926,3087
20,-65882.0000,-93301,36571,43470,-145205
21,8385.0000,-78559,-90722,-123012,-163996
22,18194.0000,218585,218412,82161,-212297
23,66985.6400,-135313,25645,-208852,55825
24,117032.0000,53842,-22327,188422,-81589
25,194802.0000,63730,-159035,28537,-168357
26,45784.5000,-48820,153733,207279,140998
27,-7448.5000,-83417,-101264,128911,210330
28,258035.6800,-63259,190494,-120187,-219423
29,49415.0000,-26165,104308,-258170,-92722
30,101573.0000,104434,169299,-16319,61350
31,169929.9700,83541,-221325,-86797,308904
32,-65632.0000,25726,257069,266228,-22811
33,70955.0000,-259416,-5351,165533,-19465
34,38771.0000,-121850,93512,169026,262369
35,-222078.0000,-184772,-154315,-158961,204962
36,-100688.0000,231118,-157107,-55341,273050
37,-167600.7500,308000,125927,-266090,-40267
38,-23252.0000,288872,226588,-85876,308214
39,249288.0000,-112483,-146399,187982,232042
40,-343136.0000,-105407,269481,-289961,241107
41,142540.0000,-401938,304624,143020,-180252
42,-79528.0000,-398323,-187000,-12359,381771
43,31570.9100,-105751,38803,45677,-72788
44,-399892.0000,-207764,-33825,-194420,165438
45,-200970.0000,-445656,198283,-61556,318538
46,35602.0000,-136434,298065,460091,-153475
47,-253238.2500,-217439,1234,366063,56832
48,280444.0000,111356,9940,26285,-349914
49,-223204.0000,-434228,-321760,480573,485025
50,-52091.0000,-162653,413756,-101971,-468355
51,343318.5000,362032,196935,15148,470527
52,-399643.0000,-367575,-61442,-327849,78803
53,72924.7900,508959,-455084,-168268,138612
54,196782.2400,-324855,-381871,439095,162504
55,510534.0000,-159493,216668,-9950,315437
56,323992.0000,394531,431035,98193,80023
57,258280.5000,347056,-91343,196690,-356623
58,262249.5000,249846,-506820,-94764,419146
59,-493614.0000,352393,91455,-13214,-86220
60,-29106.0000,110521,472611,450997,-270753
61,-553972.0000,114083,-485586,-395182,-194364
62,-547508.0000,-582159,-549564,-565372,17935
63,-404897.0000,-274814,533197,-82094,49158
64,198338.0000,37314,528071,-333811,-178224
65,368562.0000,-13384,137446,-506922,321933
66,273800.4200,-558722,-471424,-383791,-237618
67,-314811.0000,249800,186324,-245429,-471022
68,-18251.0000,11446,7400,200327,453549
69,-264750.5000,-48393,-449111,-645688,-12712
70,-234307.0000,-305630,105321,128195,-488848
71,49535.0000,-254730,-287806,-435862,-571408
72,71944.0000,710321,693653,281036,-676510
73,194519.6400,-410883,60745,-683827,196300
74,342482.0000,153235,-81477,568472,-234446
75,565502.0000,206207,-473385,99925,-488545
76,115647.0000,-127769,452926,599654,430298
77,-29123.5000,-231764,-300239,371811,589493
78,710013.6800,-181493,539360,-332537,-628698
79,146365.0000,-69651,269351,-710689,-250197
80,265448.0000,278190,438999,-28969,172987
81,457223.4700,205651,-586106,-241997,807991
82,-180682.0000,73635,666821,673078,-63617
83,181905.0000,-643160,-24201,408008,-37590
84,107246.0000,-309484,216812,423813,641438
85,-547378.0000,-446995,-385190,-383511,510637
86,-246688.0000,560999,-378182,-145291,647675
87,-382088.2500,721787,289777,-619040,-96767
88,-61952.0000,670635,530631,-187426,715764
89,573688.0000,-256362,-342862,422757,524010
90,-771636.0000,-241010,607881,-640936,551639
91,319940.0000,-887939,667774,326083,-400502
92,-168128.0000,-878542,-406075,-22534,826521
93,73639.4100,-237068,82866,87371,-158888
94,-859742.0000,-441591,-83384,-409445,360788
95,-413870.0000,-941527,414108,-138399,668888
96,73952.0000,-277231,623915,949441,-327013
97,-522725.7500,-440552,-865,760863,122532
98,564956.5000,230383,28340,45210,-717114
99,-456204.0000,-884750,-650497,978073,969775
100,-104466.0000,-322714,817906,-210271,-927030
101,687693.5000,719532,382241,29148,937052
102,-782130.5000,-718879,-129192,-645999,162153
103,136846.2900,991413,-884959,-327518,267287
104,381210.2400,-630500,-736759,850345,306354
105,972634.0000,-307499,414105,-14987,606337
106,620342.0000,751871,811785,177530,147673
107,481705.5000,649983,-177231,369315,-671148
108,496037.0000,458433,-946670,-169656,774658
109,-906914.0000,658674,165080,-19652,-153104
110,-59281.0000,196032,869223,824397,-488553
111,-1012572.0000,203463,-885061,-718763,-359330
112,-995408.0000,-1049015,-986714,-1013922,26635
113,-732247.0000,-493336,959122,-145519,83358
114,359413.0000,72410,936296,-589836,-314474
115,658262.0000,-28725,241846,-899272,568683
116,480618.9200,-981926,-824686,-670866,-423664
117,-556861.0000,437473,319224,-430154,-822822
118,-29788.5000,20604,5650,353252,786999
119,-463775.5000,-90554,-770111,-1114451,-28512
120,-402732.0000,-517959,174071,212920,-832492
121,90685.0000,-430902,-484890,-748712,-978821
122,125694.0000,1202056,1168895,479911,-1140722
123,322053.6400,-686453,95845,-1158802,336775
124,567932.0000,252628,-140627,948522,-387304
125,936202.0000,348684,-787735,171312,-808732
126,185509.5000,-206718,752120,992029,719598
127,-50798.5000,-380111,-499214,614711,968655
128,1161991.6800,-299727,888225,-544887,-1037973
129,243315.0000,-113138,434395,-1163207,-407672
130,429323.0000,451945,708699,-41619,284625
131,744516.9700,327761,-950887,-397197,1307079
132,-295732.0000,121544,1076572,1079928,-104423
133,292855.0000,-1026904,-43051,650483,-55715
134,175721.0000,-497118,340112,678601,1020506
135,-872678.0000,-709217,-616065,-608061,816312
136,-392688.0000,890879,-599257,-235241,1022300
137,-596575.7500,1135573,453627,-971990,-153267
138,-100652.0000,1052399,834675,-288976,1123314
139,898088.0000,-400240,-539324,657532,815979
140,-1200136.0000,-376612,946281,-991911,862171
141,497340.0000,-1373940,1030924,509145,-620752
142,-256728.0000,-1358761,-625150,-32709,1271271
143,115707.9100,-368386,126928,129064,-244988
144,-1319592.0000,-675418,-132943,-624470,556138
145,-626770.0000,-1437398,629933,-215243,1019238
146,112302.0000,-418028,949765,1438791,-500550
147,-792213.2500,-663665,-2965,1155663,188232
148,849469.0000,349410,46740,64135,-1084314
149,-689204.0000,-1335273,-979235,1475573,1454525
150,-156841.0000,-482775,1222056,-318571,-1385705
151,1032068.5000,1077032,567547,43148,1403577
152,-1164618.0000,-1070184,-196942,-964149,245503
153,200767.7900,1473867,-1314834,-486768,395962
154,565638.2400,-936145,-1091646,1261595,450204
155,1434734.0000,-455505,611543,-20025,897237
156,916692.0000,1109212,1192535,256866,215323
157,705130.5000,952910,-263118,541940,-985673
158,729824.5000,667020,-1386520,-244548,1130171
159,-1320214.0000,964956,238705,-26089,-219988
160,-89456.0000,281543,1265836,1197797,-706353
161,-1471172.0000,292843,-1284536,-1042344,-524295
162,-1443308.0000,-1515871,-1423864,-1462472,35335
163,-1059597.0000,-711859,1385047,-208944,117558
164,520488.0000,107506,1344521,-845861,-450724
165,947962.0000,-44067,346246,-1291622,815433
166,687437.4200,-1405129,-1177949,-957941,-609710
167,-798911.0000,625145,452124,-614879,-1174622
168,-41326.0000,29763,3900,506177,1120449
169,-662800.5000,-132715,-1091111,-1583213,-44312
170,-571157.0000,-730288,242821,297645,-1176135
171,131835.0000,-607073,-681974,-1061562,-1386233
172,179444.0000,1693792,1644136,678786,-1604935
173,449587.6400,-962023,130945,-1633777,477250
174,793382.0000,352021,-199777,1328572,-540161
175,1306902.0000,491161,-1102085,242700,-1128920
176,255372.0000,-285667,1051313,1384404,1008898
177,-72473.5000,-528458,-698189,857611,1347818
178,1613969.6800,-417961,1237091,-757237,-1447248
179,340265.0000,-156624,599438,-1615726,-565147
180,593198.0000,625701,978399,-54269,396262
181,1031810.4700,449871,-1315668,-552397,1806166
182,-410782.0000,169453,1486324,1486778,-145229
183,403805.0000,-1410648,-61901,892958,-73840
184,244196.0000,-684752,463412,933388,1399575
185,-1197978.0000,-971440,-846940,-832611,1121987
186,-538688.0000,1220760,-820332,-325191,1396925
187,-811063.2500,1549360,617477,-1324940,-209767
188,-139352.0000,1434162,1138718,-390526,1530864
189,1222488.0000,-544119,-735787,892307,1107947
190,-1628636.0000,-512215,1284681,-1342886,1172703
191,674740.0000,-1859941,1394074,692208,-841002
192,-345328.0000,-1838980,-844225,-42884,1716021
193,157776.4100,-499703,170991,170758,-331088
194,-1779442.0000,-909245,-182502,-839495,751488
195,-839670.0000,-1933269,845758,-292086,1369588
196,150652.0000,-558825,1275615,1928141,-674088
197,-1061700.7500,-886778,-5065,1550463,253932
198,1133981.5000,468437,65140,83060,-1451514
199,-922204.0000,-1785795,-1307972,1973073,1939275
200,-209216.0000,-642836,1626206,-426871,-1844380
201,1376443.5000,1434532,752853,57148,1870102
