443,1,1,1317,2014-12-14 18:14:14.000,635914,4086436.570,72802.14,663654,-912473,-169270.6,false
444,1,1,606,2016-09-05 03:55:02.000,-2304873,435908.700,3133990.0,402100,-566254,99968.1,true
445,1,1,1222,2008-12-11 12:39:07.000,824143,3245562.000,3139551.2,974972,-4058946,89950.5,false
446,1,1,926,2014-01-14 16:28:38.000,647168,-862445.290,704559.06,4291595,-4270162,-50754.5,true
447,1,1,1763,2006-02-10 05:14:23.000,982015,1092463.960,-3904529.2,-3488257,-4021146,20972.3,false
448,1,1,639,2007-12-01 19:20:18.000,3151770,-2568288.140,1201224.5,3898726,831033,-28431.0,true
449,1,1,1351,2005-07-04 08:43:26.000,2675719,-3486320.090,-3711340.5,393754,3746940,149161.0,true
450,1,1,1438,2019-11-08 07:40:52.000,3803415,4475146.000,-2031739.1,-4262927,805906,7557.3,false
451,1,1,979,2008-06-21 03:15:03.000,-2748537,343129.640,124880.65,-16946,1742446,-185639.8,false
452,1,1,934,2005-04-27 18:52:48.000,-2764526,1986540.820,-1174184.2,-449651,-2992587,156175.8,true
453,1,1,1014,2006-06-29 22:44:10.000,-3678132,-3144816.730,985445.75,174722,-4526329,114024.0,true
454,1,1,1195,2011-06-07 20:23:10.000,47873,1208582.700,564441.3,1962399,-1322386,-33016.5,true
455,1,1,1548,2005-11-08 16:02:09.000,-4377622,3131375.750,-4201876.5,-1983079,-4521823,198362.9,true
456,1,1,1456,2008-10-20 21:19:58.000,-4066989,-4506779.560,-4375722.5,4120438,-2792814,-70700.7,false
457,1,1,1327,2016-07-28 09:59:28.000,-3129427,2109517.290,227045.98,1893917,-2621566,-119225.1,false
458,1,1,849,2018-07-06 23:16:10.000,91527,-1222245.490,1875414.5,-1895363,-1887303,-69910.6,false
459,1,1,891,2020-02-26 17:32:40.000,2127391,3331785.420,-3966779.2,-3055057,570986,181654.8,true
460,1,1,50,2015-09-23 23:41:33.000,-4103762,-2219736.300,1094269.1,-1298212,1745512,77099.9,false
461,1,1,451,2018-06-17 22:13:06.000,2196348,-878560.980,-4461744.5,4082761,-727843,-231783.2,true
462,1,1,439,2005-06-10 02:16:46.000,1498461,3764560.590,-3978218.8,496257,3077828,-133259.1,true
463,1,1,1250,2013-04-05 17:36:37.000,-1104120,2258701.380,1846055.9,4272576,680285,22703.0,false
464,1,1,1396,2017-12-30 17:26:29.000,-3244545,-3066996.120,1717424.0,-3652752,-2297304,140037.8,true
465,1,1,1775,2014-08-18 13:58:44.000,-4585524,-864904.520,-753425.4,818374,-2666618,129137.1,true
