403,520375.2900,3886137,-3464209,-1283018,1039337
404,1487778.2400,-2464370,-2866084,3317845,1169454
405,3745234.0000,-1195535,1598730,-45212,2351737
406,2398442.0000,2895914,3096285,653549,553573
407,1822255.5000,2467545,-692556,1405065,-2558298
408,1898762.0000,1709955,-3585770,-619008,2907733
409,-3386714.0000,2496363,606830,-58277,-554408
410,-240331.0000,709098,3248898,3064797,-1795353
411,-3764172.0000,739743,-3281911,-2660249,-1349123
412,-3682808.0000,-3850151,-3609614,-3705222,78835
413,-2696347.0000,-1804471,3514672,-526069,288558
414,1325863.0000,282986,3385646,-2125986,-1131974
415,2396462.0000,-120774,868246,-3253372,2049183
416,1721529.9200,-3521147,-2944261,-2393316,-1539940
417,-2009161.0000,1563508,1116624,-1538504,-2933622
418,-99013.5000,75555,-4849,1270802,2787699
419,-1657925.5000,-343520,-2696111,-3927026,-123312
420,-1413282.0000,-1791933,586571,721270,-2894353
421,337585.0000,-1487931,-1667394,-2625812,-3423296
422,448194.0000,4152469,4020344,1673161,-3925997
423,1087257.6400,-2339873,306445,-4008652,1179625
424,1920632.0000,848986,-495527,3228822,-1304449
425,3160402.0000,1203546,-2673835,599637,-2729857
426,604684.5000,-680412,2547281,3346279,2455398
427,-180848.5000,-1270193,-1693064,2072111,3243630
428,3873859.6800,-1009131,2981418,-1818987,-3493623
429,825015.0000,-374057,1424656,-3878318,-1352522
430,1412573.0000,1494478,2326899,-117519,954450
431,2468277.9700,1060421,-3139573,-1328397,4301604
432,-986032.0000,408998,3535081,3521028,-349259
433,958555.0000,-3329368,-156151,2105333,-164465
434,586571.0000,-1622922,1079912,2207326,3294917
435,-2824478.0000,-2282552,-2001315,-1955361,2650362
436,-1268688.0000,2870162,-1925707,-774941,3270050
437,-1883500.7500,3618292,1436727,-3089690,-492267
438,-332852.0000,3342980,2658936,-898276,3568614
439,2844488.0000,-1263511,-1718099,2066182,2567790
440,-3771136.0000,-1190227,2976681,-3097761,2725363
441,1561740.0000,-4289946,3209824,1607520,-1942252
442,-788328.0000,-4240075,-1939600,-93759,3939771
443,368118.9100,-1156291,391303,379225,-761588
444,-4078692.0000,-2078380,-430297,-1914620,1728238
445,-1904170.0000,-4412624,1924883,-676304,3121338
446,342402.0000,-1262810,2904865,4374891,-1541775
447,-2409138.2500,-2002343,-15565,3524463,582432
448,2556544.0000,1063572,157140,177685,-3287514
449,-2087204.0000,-4038408,-2951660,4460573,4363025
450,-471091.0000,-1443141,3646956,-968371,-4137755
451,3098318.5000,3222032,1679383,127148,4202727
452,-3459543.0000,-3178011,-603442,-2873049,745603
453,584296.7900,4368591,-3894084,-1442268,1168012
454,1672206.2400,-2770015,-3220971,3729095,1313304
455,4207334.0000,-1343541,1796168,-50250,2642637
456,2694792.0000,3253255,3477035,732885,621223
457,2045680.5000,2770472,-778443,1577690,-2872823
458,2132549.5000,1918542,-4025620,-693900,3263246
459,-3800014.0000,2802645,680455,-64714,-621292
460,-270506.0000,794609,3645511,3438197,-2013153
461,-4222772.0000,829123,-3681386,-2983830,-1514088
462,-4130708.0000,-4317007,-4046764,-4153772,87535
463,-3023697.0000,-2022994,3940597,-589494,322758
464,1486938.0000,318082,3793871,-2382011,-1268224
465,2686162.0000,-136116,972646,-3645722,2295933
466,1928348.4200,-3944350,-3297524,-2680391,-1725986
467,-2251211.0000,1751180,1249524,-1723229,-3285422
468,-110551.0000,84714,-6599,1423727,3121149
469,-1856950.5000,-385681,-3017111,-4395788,-139112
470,-1581707.0000,-2004262,655321,805995,-3237996
471,378735.0000,-1664102,-1864478,-2938662,-3830708
472,501944.0000,4644205,4495585,1872036,-4390210
473,1214791.6400,-2615443,341545,-4483627,1320100
474,2146082.0000,948379,-554677,3608872,-1457306
475,3531102.0000,1346023,-2988185,671025,-3050045
476,674547.0000,-759361,2846474,3738654,2744698
477,-202523.5000,-1418540,-1892039,2315011,3622793
478,4325837.6800,-1127365,3330284,-2031337,-3902898
