202,-1547105.5000,-1421488,-264692,-1282299,328853
203,264689.2900,1956321,-1744709,-646018,524637
204,750066.2400,-1241790,-1446534,1672845,594054
205,1896834.0000,-603511,808980,-25062,1188137
206,1213042.0000,1466552,1573285,336203,282973
207,928555.5000,1255837,-349006,714565,-1300198
208,963612.0000,875607,-1826370,-319440,1485683
209,-1733514.0000,1271237,312330,-32527,-286872
210,-119631.0000,367054,1662448,1571197,-924153
211,-1929772.0000,382223,-1684011,-1365925,-689261
212,-1891208.0000,-1982727,-1861014,-1911022,44035
213,-1386947.0000,-930381,1810972,-272369,151758
214,681563.0000,142602,1752746,-1101886,-586974
215,1237662.0000,-59408,450646,-1683972,1062183
216,894255.9200,-1828333,-1531211,-1245016,-795756
217,-1040961.0000,812818,585024,-799604,-1526422
218,-52863.5000,38921,2150,659102,1453899
219,-861825.5000,-174876,-1412111,-2051976,-60112
220,-739582.0000,-942617,311571,382370,-1519779
221,172985.0000,-783245,-879058,-1374412,-1793646
222,233194.0000,2185527,2119378,877661,-2069147
223,577121.6400,-1237593,166045,-2108752,617725
224,1018832.0000,451414,-258927,1708622,-693019
225,1677602.0000,633638,-1416435,314087,-1449107
226,325234.5000,-364616,1350507,1776779,1298198
227,-94148.5000,-676805,-897164,1100511,1726980
228,2065947.6800,-536195,1585956,-969587,-1856523
229,437215.0000,-200111,764482,-2068244,-722622
230,757073.0000,799456,1248099,-66919,507900
231,1319103.9700,571981,-1680449,-707597,2305254
232,-525832.0000,217362,1896075,1893628,-186035
233,514755.0000,-1794392,-80751,1135433,-91965
234,312671.0000,-872386,586712,1188176,1778643
235,-1523278.0000,-1233662,-1077815,-1057161,1427662
236,-684688.0000,1550640,-1041407,-415141,1771550
237,-1025550.7500,1963146,781327,-1677890,-266267
238,-178052.0000,1815926,1442762,-492076,1938414
239,1546888.0000,-687997,-932249,1127082,1399916
240,-2057136.0000,-647817,1623081,-1693861,1483235
241,852140.0000,-2345942,1757224,875270,-1061252
242,-433928.0000,-2319199,-1063300,-53059,2160771
243,199844.9100,-631021,215053,212451,-417188
244,-2239292.0000,-1143072,-232061,-1054520,946838
245,-1052570.0000,-2429140,1061583,-368930,1719938
246,189002.0000,-699622,1601465,2417491,-847625
247,-1331188.2500,-1109891,-7165,1945263,319632
248,1418494.0000,587464,83540,101985,-1818714
249,-1155204.0000,-2236318,-1636710,2470573,2424025
250,-261591.0000,-802897,2030356,-535171,-2303055
251,1720818.5000,1792032,938159,71148,2336627
252,-1929593.0000,-1772793,-332442,-1600449,412203
253,328610.7900,2438775,-2174584,-805268,653312
254,934494.2400,-1547435,-1801421,2084095,737904
255,2358934.0000,-751517,1006418,-30100,1479037
256,1509392.0000,1823893,1954035,415539,350623
257,1151980.5000,1558764,-434893,887190,-1614723
258,1197399.5000,1084194,-2266220,-394332,1841196
259,-2146814.0000,1577519,385955,-38964,-353756
