1207,5397055.5000,7314377,-2066756,4167065,-7590698
1208,5639362.0000,5047347,-10623370,-1817280,8595933
1209,-9999514.0000,7396867,1784830,-161277,-1624552
1210,-723131.0000,2077274,9594698,9039197,-5280153
1211,-11101772.0000,2169823,-9673511,-7837545,-3988571
1212,-10849208.0000,-11319847,-10604014,-10882022,218035
1213,-7933947.0000,-5300831,10329472,-1540869,835758
1214,3903063.0000,844522,9917246,-6222386,-3311974
1215,7031662.0000,-366238,2538646,-9530972,5997183
1216,5030625.9200,-10292403,-8596461,-6986516,-4516676
1217,-5881961.0000,4566268,3243024,-4494104,-8562422
1218,-283613.5000,222091,-32849,3717602,8122899
1219,-4842325.5000,-1018096,-7832111,-11427226,-376112
1220,-4108082.0000,-5189197,1686571,2076870,-8392649
1221,995985.0000,-4306675,-4820738,-7631412,-9941896
1222,1308194.0000,12020237,11624208,4855161,-11353397
1223,3127801.6400,-6748993,868045,-11608252,3427225
1224,5527832.0000,2439274,-1441927,9309622,-3750169
1225,9091602.0000,3483178,-7703435,1741837,-7852857
1226,1722484.5000,-1943596,7334377,9624279,7084198
1227,-527648.5000,-3643745,-4876664,5958511,9310230
1228,11105507.6800,-2900875,8563266,-5216587,-10042023
1229,2376215.0000,-1069841,4065352,-11118614,-3872122
1230,4034573.0000,4274566,6642099,-319919,2740650
1231,7064973.9700,3014181,-8976069,-3811597,12287004
1232,-2826832.0000,1175542,10091105,10030628,-1002155
1233,2733755.0000,-9469272,-457751,5984933,-454465
1234,1682171.0000,-4625066,3052712,6283926,9360013
1235,-8029278.0000,-6478112,-5695315,-5548161,7541162
1236,-3604688.0000,8148250,-5462907,-2214141,9264050
1237,-5315300.7500,10238876,4058327,-8736890,-1396267
1238,-952052.0000,9451196,7523632,-2523076,10089414
1239,8034888.0000,-3565567,-4861499,5822582,7239286
1240,-10627136.0000,-3359867,8391081,-8713361,7693875
1241,4400140.0000,-12065962,9020224,4536520,-5466252
1242,-2205928.0000,-11923579,-5444800,-256559,11055771
1243,1041214.9100,-3257371,1096303,1046321,-2139188
1244,-11436292.0000,-5819612,-1223241,-5355020,4853838
1245,-5310570.0000,-12346560,5378083,-1905800,8726938
1246,956002.0000,-3515562,8118465,12204491,-4318375
1247,-6720938.2500,-5572151,-49165,9841263,1633632
1248,7108744.0000,2968004,451540,480485,-9162714
1249,-5815204.0000,-11246768,-8211460,12420573,12119025
1250,-1309091.0000,-4004117,10113356,-2701171,-11476555
1251,8608318.5000,8942032,4644279,351148,11667127
1252,-9579343.0000,-8798883,-1687442,-7963449,2079203
1253,1607040.7900,12087855,-10772084,-3990268,3226812
1254,4623054.2400,-7660335,-8899171,10309095,3614904
1255,11600934.0000,-3711637,4955168,-130850,7297037
1256,7436392.0000,8970703,9569035,2002269,1703623
1257,5620480.5000,7617304,-2152643,4339690,-7905223
1258,5873149.5000,5255934,-11063220,-1892172,8951446
1259,-10412814.0000,7703149,1858455,-167714,-1691436
1260,-753306.0000,2162785,9991311,9412597,-5497953
1261,-11560372.0000,2259203,-10072986,-8161126,-4153536
1262,-11297108.0000,-11786703,-11041164,-11330572,226735
1263,-8261297.0000,-5519354,10755397,-1604294,869958
1264,4064138.0000,879618,10325471,-6478411,-3448224
1265,7321362.0000,-381580,2643046,-9923322,6243933
1266,5237444.4200,-10715606,-8949724,-7273591,-4702722
1267,-6124011.0000,4753940,3375924,-4678829,-8914222
1268,-295151.0000,231250,-34599,3870527,8456349
1269,-5041350.5000,-1060257,-8153111,-11895988,-391912
