133,316,1113,1,1008,1158353.96,140296,-129788,-452484.1
134,403,525,1,641,92029.56,-184025,634992,-510344.38
135,244,364,1,1119,492684.6,810272,286560,653512.9
136,784,1252,1,787,-1129776.62,-267163,-1008481,329642.94
137,170,735,1,997,-1247141.5,1067118,1153994,-526890.6
138,918,640,1,533,-1326447.89,-1378743,-1363659,106002.99
139,819,789,1,1051,495853.09,-1121661,-117503,-1045990.75
140,1022,372,1,982,775222.68,-1312184,1023847,758875.7
141,701,1069,1,380,1374743.14,287460,-606208,-43676.67
142,169,1600,1,809,-872701.22,-1282940,406792,-676826.2
143,827,507,1,64,-381088.78,-1061541,-284987,-912672.94
144,909,1264,1,1054,702811.39,564260,-1332083,944770.2
145,753,81,1,265,-965712.67,243891,-452056,-496770.16
146,366,740,1,720,-945798.07,-129805,-656692,949777.75
147,770,814,1,1085,-378431.25,1324169,-1054672,1330822.8
148,977,327,1,724,-1235662.76,-19414,-49215,-791057.8
149,62,510,1,318,1469782.87,27775,-745206,1156753.6
150,527,1512,1,872,-99899.57,817807,-1344690,206292.92
151,134,280,1,128,1175.82,-146252,-316742,-196330.52
152,1031,1648,1,543,900340.42,-1226420,-771741,1186328.0
153,102,84,1,721,652968.47,668368,96124,579011.3
154,93,1046,1,611,-182291.06,-435898,168371,-721459.75
155,493,78,1,95,136744.0,221165,619347,-963747.9
156,1028,971,1,531,-214870.73,1206943,197631,-1099362.2
157,802,272,1,1052,776043.95,-434695,247730,-289546.84
158,142,1341,1,284,-980419.52,-259408,1222282,-589893.44
159,1143,762,1,484,-1120381.41,488922,945688,897652.3
160,502,1103,1,679,-215855.64,-485758,-1523649,-935446.7
161,400,994,1,164,1281422.78,760944,696490,-67338.85
162,960,1570,1,872,1394885.77,606029,658260,-938757.5
163,409,389,1,371,301326.79,1579316,826705,1275886.8
164,589,1771,1,576,832549.95,-1224034,264042,-848874.0
165,503,688,1,717,1431482.01,-1232147,1087350,659285.3
166,800,406,1,680,-594685.52,352949,964172,-25546.47
167,208,497,1,191,-1561414.56,-679405,1662004,-771058.3
168,98,43,1,328,388236.35,1615112,494056,-1682431.4
169,636,1481,1,311,-1339415.04,1000852,347788,-764887.1
170,926,1198,1,444,-452047.25,-610617,1618328,1234721.0
171,981,1453,1,41,-1608468.08,-150945,1293900,1167768.0
172,504,474,1,657,62336.83,1283545,-1293803,1334263.0
173,1079,680,1,276,-798703.72,-1697524,207260,-666619.4
174,156,1772,1,121,-1126902.03,948648,1617549,1408900.4
175,227,1595,1,1129,-322159.2,144803,961889,-1712748.9
176,1065,290,1,194,679158.52,1424632,531587,-1107024.2
177,945,837,1,546,-318100.06,-838412,433207,1114362.1
178,1068,122,1,294,-159875.63,1330021,748240,-359211.47
179,713,754,1,463,1315997.23,-1111025,1002887,-1524481.5
180,403,343,1,413,-567890.53,700941,-983634,1544338.2
181,361,1563,1,666,-250179.9,-467258,-816583,1522723.2
182,1164,857,1,384,83000.69,-114961,1693333,230365.11
183,822,919,1,1,1595953.96,189652,-175641,-622084.06
184,423,1175,1,638,128829.56,-251875,870529,-703944.4
185,963,839,1,730,671884.6,1108459,394140,898312.9
186,592,1277,1,335,-1544176.62,-362213,-1379327,449642.94
187,1212,485,1,767,-1703941.5,1457443,1573090,-715690.6
188,142,215,1,284,-1804847.89,-1876918,-1855354,145202.98
189,1099,814,1,1165,677453.09,-1521811,-158413,-1425190.8
190,592,1272,1,356,1053622.68,-1781806,1391404,1030875.7
191,591,1469,1,727,1858743.14,387060,-822601,-57276.67
192,158,450,1,232,-1178301.22,-1734677,552245,-913626.2
193,988,1107,1,1054,-513888.78,-1433853,-382955,-1235072.9
194,493,670,1,777,945211.39,762235,-1792323,1275970.1
195,1137,1281,1,1009,-1298512.67,328016,-604523,-668770.2
196,930,40,1,272,-1270598.07,-175030,-884104,1272177.8
197,1063,1714,1,1045,-504031.25,1777631,-1413675,1783622.8
198,355,1418,1,102,-1655662.76,-27814,-64800,-1055057.8
199,360,410,1,929,1961782.87,34325,-993605,1544753.6
200,811,162,1,883,-135099.57,1089194,-1795439,275092.9
201,1073,330,1,483,4375.82,-197315,-422363,-261130.52
202,686,498,1,294,1197940.42,-1632320,-1027589,1575928.0
203,838,778,1,329,868968.47,885168,125705,771011.3
