1106,1,1,31,2014-06-03 17:06:49.000,-9855401,-10935286.060,-1.0626123E7,9989613,-6785030,-176416.7,false
1107,1,1,1052,2018-05-13 09:49:57.000,-7588869,5110385.290,549446.0,4587374,-6344480,-298800.6,false
1108,1,1,1024,2019-05-07 18:08:34.000,226805,-2949639.990,4527414.5,-4576613,-4575677,-160748.1,false
1109,1,1,341,2020-03-06 12:20:30.000,5127629,8043557.420,-9593179.0,-7375932,1378403,427283.3,false
1110,1,1,950,2017-12-09 22:16:22.000,-9907287,-5354673.300,2633469.2,-3145304,4204345,194957.9,false
1111,1,1,751,2019-04-28 19:52:58.000,5293923,-2123063.980,-1.0764144E7,9829736,-1760323,-560111.2,true
1112,1,1,1489,2012-09-30 14:37:13.000,3614211,9056581.090,-9583819.0,1198095,7394049,-319757.1,false
1113,1,1,765,2016-09-13 00:39:06.000,-2654370,5433145.380,4435656.0,10260701,1631982,58355.5,false
1114,1,1,308,2019-02-03 05:45:10.000,-7802345,-7350873.120,4130224.0,-8757202,-5515649,345372.8,false
1115,1,1,900,2017-05-24 18:39:21.000,-11001999,-2078246.520,-1793425.4,1962699,-6380432,309895.6,false
1116,1,1,405,2013-09-15 04:58:56.000,4880343,3421555.870,5507596.0,-7539844,4250142,-392860.9,true
1117,1,1,105,2013-11-16 04:33:32.000,4174437,-3364638.010,1188717.8,-5613359,9092831,-212118.9,true
1118,1,1,1717,2019-08-19 10:48:32.000,-8541336,-2559432.140,9228324.0,-10766030,10709756,130434.4,true
1119,1,1,736,2016-06-06 18:51:05.000,383081,-5286423.650,5736134.5,-3594904,-3607696,181089.4,false
1120,1,1,1534,2015-05-13 23:02:22.000,-9656943,-2901697.750,148377.2,10020114,-2404771,174199.7,false
1121,1,1,527,2018-04-24 04:11:05.000,8527841,-7797456.610,1832573.5,-3441420,-11108241,363054.1,true
1122,1,1,1529,2013-04-08 23:43:01.000,9560025,-265806.840,-6691988.5,-9015121,10254793,504436.1,false
1123,1,1,608,2017-04-23 04:25:21.000,-9492249,-3837790.980,1.1203802E7,-5785177,7620030,-451087.3,true
1124,1,1,45,2017-12-07 23:16:31.000,-1056397,8041674.930,5031441.0,818712,7905491,200939.6,false
1125,1,1,964,2015-03-28 23:23:35.000,-4629144,-8290148.750,-9214681.0,-1116046,7960622,239179.9,true
1126,1,1,514,2020-01-26 16:43:44.000,-3122621,-2597435.340,-1540786.1,7354919,-2715609,251818.4,true
1127,1,1,194,2016-03-25 10:20:46.000,-11109491,1945490.070,-8695138.0,3839242,8772561,401353.9,true
1128,1,1,1680,2016-07-12 09:47:14.000,8322131,7573321.460,7517053.0,10769913,-9999569,-402972.8,true
1129,1,1,1662,2019-05-18 07:58:19.000,8701943,3714470.080,-9866023.0,-5777666,431476,-83644.2,false
1130,1,1,1647,2016-09-29 21:27:27.000,3060359,-2395219.030,8308787.0,10293897,7864623,408908.0,true
1131,1,1,527,2018-04-18 00:36:54.000,6472452,-10634720.260,8435612.0,10632454,1703645,-535238.6,false
1132,1,1,360,2017-05-18 07:32:53.000,1996885,-5625560.260,4460195.0,-1976758,8769719,457190.1,true
