1,912,-2210
2,3193,11614
3,2940,9659
4,233,-19957
5,211,-36522
6,748,13605
7,1273,18580
8,1061,-51139
9,2869,-42472
10,2890,-53654
11,437,90621
12,42,111810
13,649,109158
14,833,-118681
15,3536,-92384
16,3468,-18590
17,2454,-44290
18,3140,10539
19,2116,143815
20,1855,56784
21,2053,-92646
22,1832,56144
23,895,22887
24,562,25883
25,42,-194124
26,3086,-166134
27,3731,53091
28,499,-241512
29,933,61925
30,2496,-32341
31,2315,207178
32,833,15832
33,2377,19410
34,887,-219163
35,3288,-331424
36,2654,77628
37,3191,198954
38,1569,56609
39,745,-143494
40,302,-365320
41,2033,277169
42,2235,23093
43,3392,8420
44,2979,80282
45,1830,-356377
46,2478,-296430
47,1633,73811
48,1649,92644
49,2019,-180867
50,2552,-378926
51,99,125170
52,3668,117789
53,3245,265684
54,3733,-214132
55,735,-432860
56,2178,99755
57,836,207130
58,3731,-329364
59,1607,-299347
60,2635,-310529
61,3227,547821
62,558,555235
63,529,555195
64,226,-570506
65,2181,-390997
66,1469,-82478
67,1324,-174690
68,2260,61339
69,2850,547615
70,3080,179384
71,2376,-312646
72,427,185744
73,3415,85937
74,500,67158
75,1432,-577124
76,1051,-479671
77,1161,150091
78,1669,-666137
79,3663,162775
80,3546,-73366
81,2680,542484
82,1128,39032
83,2432,49935
84,3747,-549426
85,1303,-817724
86,3247,181328
87,1126,479104
88,479,142109
89,600,-335636
90,1682,-831895
91,713,624900
92,3865,45768
93,3607,23745
94,1699,180157
95,3665,-747490
96,2638,-615130
97,903,158464
98,3491,184709
99,1404,-356317
100,862,-753376
101,3250,252551
102,178,223964
103,3550,521709
104,3268,-408307
105,1258,-829197
106,3608,185905
107,398,395680
108,2436,-607589
109,344,-556222
110,2380,-567404
111,2052,1005021
112,1073,998660
113,409,1001233
114,3583,-1022331
115,826,-689609
116,3435,-146365
117,194,-305090
118,1380,112139
119,3584,951415
120,340,301984
121,2698,-532646
122,2987,315344
123,1970,148987
124,439,108433
125,2822,-960124
126,2981,-793209
127,2556,247091
128,2839,-1090762
129,2428,263625
130,631,-114391
131,3045,877790
132,1423,62232
133,2487,80460
134,2642,-879688
135,3283,-1304024
136,3839,285028
137,3026,759254
138,3354,227609
139,455,-527779
140,3062,-1298470
141,3358,972631
142,1530,68443
143,3822,39070
144,419,280032
145,1535,-1138602
146,2798,-933830
147,173,243117
148,1367,276775
149,789,-531767
150,3137,-1127826
151,2437,379932
152,653,330139
153,3855,777734
154,2803,-602482
155,1782,-1225535
156,1073,272055
157,3926,584230
158,1141,-885814
159,3047,-813097
160,2125,-824279
161,877,1462221
162,1589,1442085
163,289,1447270
164,2976,-1474156
165,3436,-988222
166,1436,-210253
167,3029,-435490
168,500,162939
169,353,1355215
170,1565,424584
171,3021,-752646
172,1582,444944
173,525,212037
174,377,149708
175,247,-1343124
176,946,-1106746
177,3951,344091
178,44,-1515387
179,1193,364475
180,1681,-155416
181,3410,1213096
182,1718,85432
183,2542,110985
184,1537,-1209951
185,1298,-1790324
186,467,388728
187,961,1039404
188,2264,313109
189,310,-719921
190,477,-1765045
191,2038,1320362
192,3160,91118
193,72,54395
194,3104,379907
195,3370,-1529715
196,2958,-1252530
197,3408,327770
198,3209,368840
199,174,-707217
200,1447,-1502276
201,1623,507313
202,1128,436314
203,195,1033759
204,2338,-796657
205,2305,-1621872
206,2503,358205
207,3488,772780
208,3811,-1164039
209,1784,-1069972
210,1870,-1081154
211,3667,1919421
212,2104,1885510
213,169,1893308
214,2368,-1925981
215,2081,-1286834
216,3402,-274140
217,1899,-565890
218,3585,213739
219,1087,1759015
220,2790,547184
221,3343,-972646
