664,1,1,1471,2018-05-02 15:41:27.000,-4646945,-4385112.120,2459824.0,-5223352,-3287564,203217.8,true
665,1,1,550,2015-06-25 09:52:46.000,-6559824,-1238240.520,-1073425.4,1170474,-3809330,184755.1,true
666,1,1,1430,2009-04-08 14:08:00.000,2911256,2043961.870,3289996.2,-4497619,2539364,-232228.9,false
667,1,1,1391,2009-07-19 11:56:20.000,2494281,-2009449.510,706317.8,-3350759,5430078,-123824.4,false
668,1,1,792,2019-03-29 06:09:07.000,-5100861,-1532892.140,5513124.0,-6430055,6400974,79107.4,false
669,1,1,323,2013-11-04 16:44:27.000,228393,-3164507.150,3432134.5,-2149635,-2159511,104508.4,false
670,1,1,1209,2012-01-15 14:38:35.000,-5779068,-1738312.750,90777.2,5996165,-1435763,100899.2,false
671,1,1,1633,2017-01-03 11:34:21.000,5105339,-4667747.110,1098173.5,-2059245,-6645839,218244.1,true
672,1,1,141,2008-06-28 18:09:01.000,5727375,-157104.840,-4006388.2,-5396671,6144727,300581.6,true
673,1,1,1133,2015-04-24 10:22:38.000,-5692449,-2301535.980,6711002.0,-3464752,4562973,-270776.8,false
674,1,1,895,2016-05-14 05:50:50.000,-630247,4819418.430,3015441.0,489200,4737698,121100.6,false
675,1,1,1014,2011-10-20 10:44:46.000,-2778969,-4972519.250,-5528281.5,-667846,4773537,143973.4,true
676,1,1,273,2019-12-23 20:22:19.000,-1872071,-1560257.340,-928786.1,4414169,-1629899,154721.9,false
677,1,1,769,2013-06-21 17:38:11.000,-6672716,1171332.570,-5224737.5,2308567,5269122,243763.9,true
678,1,1,380,2013-12-21 22:47:01.000,5000231,4549064.960,4514653.0,6474213,-6012407,-242192.3,true
679,1,1,1250,2018-10-19 20:01:16.000,5234018,2233286.080,-5934823.0,-3476366,262699,-47108.7,false
680,1,1,1697,2014-05-02 23:55:13.000,1844684,-1438258.030,4996787.0,6197997,4730643,242822.0,true
681,1,1,102,2016-12-16 15:36:38.000,3897102,-6404513.260,5080412.5,6403804,1023402,-322793.6,false
682,1,1,685,2015-05-26 22:27:17.000,1204435,-3389316.760,2688995.0,-1191058,5285337,272078.1,false
683,1,1,608,2009-06-29 09:40:40.000,13897,-5103868.980,4234935.5,-1426696,-2753526,167609.0,false
684,1,1,769,2019-11-19 02:27:11.000,-3531809,-6745025.750,1063469.8,-1687968,-6351200,336858.4,false
685,1,1,61,2019-08-05 19:55:16.000,2857293,-3483834.600,-4982655.0,-2255030,-4862389,-187565.2,true
686,1,1,497,2014-04-30 21:54:58.000,5018277,-3530037.860,-6149888.5,-162023,1021797,172831.7,false
687,1,1,1505,2014-04-10 03:00:08.000,5584255,-6094198.910,-3866433.0,1743988,-760851,322550.3,true
688,1,1,225,2020-01-06 21:22:01.000,432879,-2708929.640,2338587.5,-6652387,4156989,-82920.2,false
