726,1149,1,4,2,1,1476,3116295,-7223772.8400,-6161902.000
727,1001,1,3,2,2,579,-566092,1610836.1300,-364683.000
728,126,1,1,3,6,731,3544695,3196341.4700,168604.000
729,506,2,4,7,6,842,7014446,1662129.7200,-1927678.000
730,716,1,4,2,4,439,-281748,-6401223.1000,-7206408.000
731,114,1,1,9,7,844,-6823954,-534634.0100,-6608156.000
732,791,2,1,7,2,556,-1830512,-4418135.4800,6929801.840
733,337,1,6,8,6,347,-784987,-160116.8100,-6735869.000
734,988,2,3,4,4,155,-320638,-4304606.8600,-3054432.500
735,622,2,3,9,2,1654,6538152,658401.0000,4486622.000
736,480,1,4,4,6,1396,2196114,1301565.0000,-5052048.000
737,1181,2,4,2,1,1447,-4380664,434309.5600,2563630.500
738,752,2,2,2,4,1340,-1019524,-196435.2500,-5503202.000
739,555,2,4,4,1,630,2238997,7019506.0700,5533898.750
740,512,1,3,2,3,1387,-5150765,3202494.5000,948990.800
741,441,1,6,1,8,558,-1432144,4846523.7300,3242557.000
742,919,2,6,5,5,1624,7141867,2689026.8800,-3788108.000
743,362,2,1,2,6,865,5980955,385291.6500,4282748.000
744,292,2,1,4,2,554,-2804900,2222455.3800,-440432.000
745,193,1,2,5,9,1654,512837,591088.3900,-3591517.000
746,728,2,5,8,9,483,-6766521,-3681366.4800,7261649.020
747,378,2,3,6,3,1447,85291,412633.6400,5104809.500
748,197,2,6,7,5,421,1222413,6763405.3800,-7250000.000
749,10,1,1,6,9,549,-4705337,-3538976.1000,1872148.320
750,337,2,2,6,5,1593,-5574418,-5297988.7500,89945.000
751,180,1,1,9,3,566,-3870199,1515289.6000,2356551.000
752,1123,2,1,4,4,1664,1308209,-1614632.0700,3768477.120
753,1068,1,5,5,9,1405,3377990,1538941.7100,-2201879.250
754,170,1,6,9,1,1611,-4112197,-792.2800,3606368.000
755,390,1,2,5,4,768,7465713,5910441.5500,2700838.000
756,65,2,3,5,6,655,390418,5603224.7500,-263491.000
757,541,2,3,5,7,229,6204960,-7423035.7500,-4265866.500
758,240,1,3,4,4,1168,-2940099,1952592.3700,-4948808.000
759,1135,2,3,3,3,789,5343402,7354600.7400,-2078901.500
760,679,1,1,5,9,287,3539707,2793344.5000,-1683088.000
761,557,2,5,5,1,1309,-1115322,-1895121.2400,-7144177.500
762,552,1,2,7,2,45,-6310616,-3905155.3400,3092598.660
763,849,1,1,2,5,1650,-3862287,-6736745.4600,-6732996.000
764,987,1,3,7,7,1713,-679207,5784314.6600,-4900936.000
765,417,2,2,6,1,190,-2133991,220417.7500,-6912006.000
766,570,2,4,6,2,1174,-4510871,3789379.3300,2492956.000
767,1089,1,6,2,9,1374,6082718,3862514.2300,3641115.000
768,197,1,5,5,8,899,4408291,-3986270.8000,5931408.000
769,124,2,4,1,8,402,-1403158,-3343071.4400,-5903175.000
770,933,2,2,9,5,1768,-6598129,-7208418.9000,-7598760.000
771,1047,2,6,7,7,575,4397112,1146017.7700,-2059590.500
772,997,2,2,7,7,40,1907674,2038230.0500,5318194.000
773,251,2,5,8,5,853,81292,5935171.2700,4056329.500
774,921,2,4,3,1,298,-2020644,6713187.2300,3268135.000
775,1054,1,4,6,4,864,3454527,-2142370.7500,-2565796.500
776,223,1,3,2,8,1401,3330671,-7721739.8400,-6586952.000
777,613,1,4,7,4,1142,-604713,1721095.6300,-389733.000
778,521,1,1,5,6,1406,3788463,3415228.4700,180129.000
779,186,2,6,8,2,1542,7494877,1776313.7200,-2059578.000
780,690,2,2,2,5,248,-300404,-6840086.6000,-7700208.000
781,200,1,3,9,9,869,-7291044,-571069.5100,-7059556.000
782,281,2,5,3,5,1547,-1955060,-4720429.9800,7402982.840
783,958,1,1,9,4,797,-838621,-171695.3100,-7195519.000
784,533,1,3,2,3,1055,-342769,-4597821.3600,-3263020.000
785,971,2,4,1,7,879,6982984,703146.0000,4792322.000
786,886,1,5,5,8,271,2345376,1390165.0000,-5395673.000
787,391,2,1,5,3,347,-4677981,463103.5600,2737155.500
788,1064,1,4,6,4,1015,-1088229,-209797.7500,-5875452.000
789,674,1,4,8,7,705,2390955,7493837.5700,5908811.250
790,1116,1,1,7,9,1187,-5498865,3418344.5000,1013111.800
791,1058,1,2,7,1,1283,-1529055,5172937.7300,3461407.000
792,7,2,5,3,8,1349,7622460,2870371.3800,-4043008.000
793,453,1,5,5,7,268,6382846,410719.1500,4570948.000
794,229,2,1,5,9,1729,-2993480,2371918.8800,-469432.000
795,105,1,4,7,5,829,547561,630385.8900,-3832567.000
796,202,2,3,4,7,158,-7220290,-3927535.4800,7747892.520
797,903,1,5,9,1,522,90682,440564.6400,5446234.500
798,212,2,2,4,4,546,1303692,7215542.8800,-7735200.000
799,395,1,3,2,7,261,-5018919,-3774671.1000,1997132.320
800,991,2,6,4,1,68,-5945442,-5651735.7500,96045.000
801,1187,2,1,7,3,566,-4127351,1616369.6000,2513001.000
802,1117,2,3,8,4,1364,1395306,-1722465.0700,4019580.120
803,393,1,3,6,9,1480,3601812,1640782.7100,-2348041.750
804,619,1,4,4,9,1186,-4385006,-883.2800,3845968.000
805,1135,1,5,7,7,1093,7960564,6301332.0500,2879338.000
806,454,2,3,6,1,1070,415801,5973662.2500,-280878.500
807,16,1,5,6,1,954,6615187,-7912673.2500,-4547891.500
808,6,1,2,5,4,1093,-3133519,2080911.8700,-5274608.000
809,754,2,1,1,1,1339,5695438,7839194.7400,-2216026.500
810,174,1,4,4,9,812,3773042,2976842.0000,-1793888.000
811,1115,2,2,8,8,409,-1188476,-2019963.2400,-7613652.500
812,300,2,4,2,2,1245,-6725225,-4161558.8400,3296095.160
813,382,2,4,7,4,575,-4115043,-7177891.4600,-7174396.000
814,9,1,3,4,8,788,-723583,6162699.1600,-5222236.000
815,572,1,2,6,1,440,-2272897,234255.2500,-7363906.000
816,985,2,4,8,6,1287,-4805670,4036523.3300,2656256.000
817,304,1,5,3,3,799,6479555,4114886.2300,3878165.000
818,605,1,3,1,3,774,4695246,-4245538.3000,6317608.000
819,425,2,4,9,4,877,-1494578,-3560021.9400,-6286725.000
820,950,2,6,4,7,1668,-7026556,-7676929.9000,-8092560.000
821,844,2,4,9,4,1025,4681661,1219911.2700,-2193165.500
822,750,2,2,9,8,1465,2031117,2170850.0500,5662219.000
823,42,1,3,6,1,1653,85955,6319145.7700,4318504.500
824,43,2,2,6,2,648,-2150570,7147013.2300,3479260.000
825,770,1,3,1,8,1326,3676798,-2280702.2500,-2731771.500
826,494,1,1,2,6,1326,3545047,-8219706.8400,-7012002.000
827,225,1,6,3,6,1704,-643333,1831355.1300,-414783.000
828,916,1,1,7,6,306,4032231,3634115.4700,191654.000
829,1063,2,2,9,7,467,7975308,1890497.7200,-2191478.000
830,664,2,6,2,7,57,-319061,-7278950.1000,-8194008.000
831,285,2,5,8,1,894,-7758133,-607505.0100,-7510956.000
