2137,-5489076,1.6178268E7,11859408#DHicW7INjv4,-8253375.5,-12254857.750,-19549309,-1.870846812E7,8571930,4202686#O3Xa6GIR27z7vRqb40
2138,20339579,-4475161.5,10591794#lk0koLZgts4,-5790409.5,-19932968.070,-13740148,-1.338072024E7,16910992,5089465#oDJ5SOCyzr1HxTysus
2139,3378593,-658652.7,14775557#cDV9jpdosbs,-20919789.0,-11035000.430,628916,-1.026575658E7,7712833,269609#dfuCCy4aPFd7GkXaFU
2140,-17993849,1.2876035E7,3239834#nxE7QOuxwkv,2313638.0,-5770553.580,6802580,-7426177.53,6268212,8871378#vhiUPq800zTmf0NiE6
2141,15470175,1.8320666E7,11635499#ksVLINxzWg7,-19166845.9,-11907063.410,-15176079,4445962.67,14666848,10031121#dAo0g7C1oGx1x7AAED
2142,21232249,2.050447E7,12787856#RMEqaJZtGOi,6098789.0,-8925513.730,-13909673,-3153464.85,12779801,19042649#qByeOiloNl76pjCLav
2143,11700348,-3251650.8,15133862#xyyolVM0Q4h,-21087402.7,-13373268.840,-17903382,1.58317321E7,14943741,12697771#FcPwnLVLLMskdX9J6w
2144,15160389,-1.5017359E7,13811651#k1zwlwe8xwN,11106152.0,-1391082.820,10162600,-1.866138577E7,1870946,13755642#TiuV0WYxgOiUNpApm9
2145,-4158787,-7900506.0,7625863#fIER7qAMW8C,-269011.7,17722111.940,-12080336,-1098753.0,2870432,12826839#uxhQwoyxA8lQimTf5z
2146,-19684282,-1.9883138E7,1325039#SvVoP8E5aqG,21236080.0,-8032002.810,21064398,1.699102929E7,2012607,7953781#hSCh9vKW6m6MqxWJg4
2147,18321476,1.4490713E7,12820995#Q3Hlh144xgD,-14182625.5,-11286480.970,7292995,-2773259.21,-11465249,6985563#me4OUcVd0vMx5UbvQ6
2148,468777,-2264426.2,4392123#69lt0kycdJw,10191741.7,21439905.350,-5722880,341172.52,11532113,15920065#c7FYYNAHPYT6cxNsPz
2149,-1674329,1.1799961E7,5075438#r8CJpIqSEBh,-1621546.0,13836568.260,-16492370,2.062889812E7,-7051896,7444798#G8ghBoFzKi0wsjT6i9
2150,2561611,-1.8271774E7,3428651#k1zwlwe8xwN,8453558.5,-1621162.140,7807145,-6059861.12,-10696770,11960606#ReFw2pHtZVTmsIiTSn
2151,15397392,1.682392E7,14407927#fUnAbwo5wRP,18514750.7,9483264.620,19531554,1.72793745E7,475721,19152103#Ve73JaksZVKZbkFJ5c
2152,13751959,5893201.5,4225749#hq2U9r2yYpL,-171080.2,3038477.530,2005005,-4714684.18,-1031151,13712657#tOPqfmOW1KUTdjQ1xR
